Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 1961,Assign seriousness,Value 2,2013/10/14 13:58:41.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1961,Take in charge ticket,Value 2,2013/10/30 09:13:06.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1961,Resolve ticket,Value 2,2013/11/05 16:26:46.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1961,Closed,Value 3,2013/11/20 16:27:05.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1113,Assign seriousness,Value 14,2013/10/15 15:19:24.000,Variant 2,2,Variant 2,Value 1,Value 136,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1113,Take in charge ticket,Value 18,2013/10/16 13:05:01.000,Variant 2,2,Variant 2,Value 1,Value 136,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1113,Wait,Value 18,2013/10/16 14:07:54.000,Variant 2,2,Variant 2,Value 1,Value 136,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1113,Resolve ticket,Value 18,2013/11/19 08:23:59.000,Variant 2,2,Variant 2,Value 1,Value 136,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1113,Closed,Value 3,2013/12/04 08:24:18.000,Variant 2,2,Variant 2,Value 1,Value 136,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 407,Assign seriousness,Value 14,2013/10/17 09:36:46.000,Variant 2,2,Variant 2,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 407,Take in charge ticket,Value 2,2013/10/21 07:24:04.000,Variant 2,2,Variant 2,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 407,Wait,Value 1,2013/10/28 13:33:38.000,Variant 2,2,Variant 2,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 407,Resolve ticket,Value 1,2013/11/05 16:13:13.000,Variant 2,2,Variant 2,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 407,Closed,Value 3,2013/11/20 16:13:25.000,Variant 2,2,Variant 2,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3705,Assign seriousness,Value 1,2013/10/18 14:05:20.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Take in charge ticket,Value 1,2013/10/18 14:05:43.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Resolve ticket,Value 16,2013/10/21 16:09:56.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Take in charge ticket,Value 16,2013/10/24 15:30:29.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Wait,Value 12,2013/10/25 14:14:49.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Resolve ticket,Value 12,2013/11/11 09:04:39.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3705,Closed,Value 3,2013/11/26 09:04:54.000,Variant 42,42,Variant 42,Value 1,Value 385,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 364,Assign seriousness,Value 1,2013/10/18 15:14:39.000,Variant 2,2,Variant 2,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 364,Take in charge ticket,Value 2,2013/10/22 07:01:23.000,Variant 2,2,Variant 2,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 364,Wait,Value 1,2013/10/22 12:22:47.000,Variant 2,2,Variant 2,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 364,Resolve ticket,Value 2,2013/11/14 16:10:32.000,Variant 2,2,Variant 2,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 364,Closed,Value 3,2013/11/29 16:10:51.000,Variant 2,2,Variant 2,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 868,Assign seriousness,Value 14,2013/10/18 15:40:31.000,Variant 19,19,Variant 19,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 868,Take in charge ticket,Value 14,2013/10/18 15:40:50.000,Variant 19,19,Variant 19,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 868,Create SW anomaly,Value 14,2013/10/18 15:47:30.000,Variant 19,19,Variant 19,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 868,Resolve ticket,Value 2,2013/11/06 09:36:08.000,Variant 19,19,Variant 19,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 868,Closed,Value 3,2013/11/21 09:36:26.000,Variant 19,19,Variant 19,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 558,Assign seriousness,Value 14,2013/10/22 09:26:52.000,Variant 12,12,Variant 12,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 558,Take in charge ticket,Value 2,2013/10/25 14:34:04.000,Variant 12,12,Variant 12,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 558,Take in charge ticket,Value 2,2013/11/05 08:01:40.000,Variant 12,12,Variant 12,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 558,Resolve ticket,Value 2,2013/11/28 11:45:37.000,Variant 12,12,Variant 12,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 558,Closed,Value 3,2013/12/13 11:45:53.000,Variant 12,12,Variant 12,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1079,Assign seriousness,Value 18,2013/10/23 07:07:54.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1079,Take in charge ticket,Value 2,2013/10/23 07:42:54.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1079,Wait,Value 2,2013/10/23 08:21:51.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1079,Wait,Value 2,2013/10/23 08:21:51.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1079,Resolve ticket,Value 2,2013/11/18 15:53:04.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1079,Closed,Value 3,2013/12/03 15:53:16.000,Variant 14,14,Variant 14,Value 1,Value 131,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 1562,Assign seriousness,Value 18,2013/10/24 07:09:55.000,Variant 2,2,Variant 2,Value 1,Value 304,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1562,Take in charge ticket,Value 2,2013/10/25 13:32:20.000,Variant 2,2,Variant 2,Value 1,Value 304,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1562,Wait,Value 20,2013/10/25 13:37:41.000,Variant 2,2,Variant 2,Value 1,Value 304,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1562,Resolve ticket,Value 20,2013/11/20 08:23:11.000,Variant 2,2,Variant 2,Value 1,Value 304,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1562,Closed,Value 3,2013/12/05 08:23:30.000,Variant 2,2,Variant 2,Value 1,Value 304,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 624,Assign seriousness,Value 18,2013/10/24 10:09:08.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 624,Take in charge ticket,Value 20,2013/10/25 13:04:07.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 624,Wait,Value 20,2013/10/28 08:26:23.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 624,Resolve ticket,Value 20,2013/11/11 09:35:03.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 624,Closed,Value 3,2013/11/26 09:35:14.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3653,Assign seriousness,Value 18,2013/10/24 12:57:06.000,Variant 1,1,Variant 1,Value 1,Value 338,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3653,Take in charge ticket,Value 4,2013/10/31 14:37:36.000,Variant 1,1,Variant 1,Value 1,Value 338,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3653,Resolve ticket,Value 12,2013/11/11 08:25:27.000,Variant 1,1,Variant 1,Value 1,Value 338,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3653,Closed,Value 3,2013/11/26 08:25:44.000,Variant 1,1,Variant 1,Value 1,Value 338,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 2448,Assign seriousness,Value 18,2013/10/24 16:06:10.000,Variant 1,1,Variant 1,Value 1,Value 316,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2448,Take in charge ticket,Value 2,2013/10/31 14:51:00.000,Variant 1,1,Variant 1,Value 1,Value 316,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2448,Resolve ticket,Value 2,2013/11/11 11:40:34.000,Variant 1,1,Variant 1,Value 1,Value 316,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2448,Closed,Value 3,2013/11/26 11:40:54.000,Variant 1,1,Variant 1,Value 1,Value 316,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Assign seriousness,Value 9,2013/10/25 15:48:16.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Take in charge ticket,Value 14,2013/10/29 15:20:41.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Wait,Value 20,2013/10/31 13:28:30.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Take in charge ticket,Value 2,2013/11/05 08:14:09.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Resolve ticket,Value 1,2013/11/14 15:08:11.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,Closed,Value 3,2013/11/29 15:08:31.000,Variant 3,3,Variant 3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3323,Assign seriousness,Value 9,2013/10/25 15:49:13.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3323,Take in charge ticket,Value 9,2013/10/25 15:49:20.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3323,Create SW anomaly,Value 9,2013/10/25 15:49:28.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3323,Require upgrade,Value 9,2013/10/25 15:49:39.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3323,Require upgrade,Value 1,2013/11/14 15:55:27.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3323,Resolve ticket,Value 1,2013/12/23 08:06:54.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2451,Assign seriousness,Value 9,2013/10/25 15:50:09.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2451,Take in charge ticket,Value 9,2013/10/25 15:50:16.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2451,Create SW anomaly,Value 9,2013/10/25 15:50:23.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2451,Require upgrade,Value 9,2013/10/25 15:50:30.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2451,Require upgrade,Value 1,2013/11/14 15:55:37.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2451,Resolve ticket,Value 1,2013/12/23 08:07:38.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Assign seriousness,Value 9,2013/10/25 15:53:59.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Take in charge ticket,Value 9,2013/10/25 15:54:05.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Create SW anomaly,Value 9,2013/10/25 15:54:12.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Require upgrade,Value 9,2013/10/25 15:54:23.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Require upgrade,Value 1,2013/11/14 15:55:48.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 28,Resolve ticket,Value 1,2013/12/23 08:08:05.000,Variant 55,55,Variant 55,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4006,Assign seriousness,Value 9,2013/10/25 15:58:19.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Take in charge ticket,Value 14,2013/10/29 15:21:07.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Wait,Value 20,2013/10/31 13:27:47.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Take in charge ticket,Value 18,2013/11/06 16:02:21.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Wait,Value 2,2013/11/06 16:25:02.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Resolve ticket,Value 1,2013/11/14 15:18:40.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4006,Closed,Value 3,2013/11/29 15:19:01.000,Variant 15,15,Variant 15,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4337,Assign seriousness,Value 14,2013/10/28 08:40:10.000,Variant 2,2,Variant 2,Value 1,Value 127,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4337,Take in charge ticket,Value 2,2013/10/28 09:40:12.000,Variant 2,2,Variant 2,Value 1,Value 127,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4337,Wait,Value 2,2013/10/29 08:26:53.000,Variant 2,2,Variant 2,Value 1,Value 127,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4337,Resolve ticket,Value 10,2013/11/22 17:31:39.000,Variant 2,2,Variant 2,Value 1,Value 127,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4337,Closed,Value 3,2013/12/07 17:31:56.000,Variant 2,2,Variant 2,Value 1,Value 127,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4185,Assign seriousness,Value 2,2013/10/28 08:57:06.000,Variant 10,10,Variant 10,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,Take in charge ticket,Value 2,2013/10/28 08:57:48.000,Variant 10,10,Variant 10,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,Require upgrade,Value 2,2013/11/13 08:22:19.000,Variant 10,10,Variant 10,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,Resolve ticket,Value 2,2013/11/28 11:41:56.000,Variant 10,10,Variant 10,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,Closed,Value 3,2013/12/13 11:42:13.000,Variant 10,10,Variant 10,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 496,Assign seriousness,Value 14,2013/10/29 08:36:22.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 496,Take in charge ticket,Value 9,2013/10/29 15:18:49.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 496,Wait,Value 9,2013/10/30 10:15:59.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 496,Resolve ticket,Value 9,2013/11/18 16:31:08.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 496,Closed,Value 3,2013/12/03 16:31:27.000,Variant 2,2,Variant 2,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1420,Assign seriousness,Value 14,2013/10/29 10:20:41.000,Variant 81,81,Variant 81,Value 1,Value 139,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1420,Take in charge ticket,Value 18,2013/10/29 12:00:04.000,Variant 81,81,Variant 81,Value 1,Value 139,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1420,Schedule intervention,Value 18,2013/10/30 11:26:10.000,Variant 81,81,Variant 81,Value 1,Value 139,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1420,Resolve ticket,Value 18,2013/11/25 14:31:38.000,Variant 81,81,Variant 81,Value 1,Value 139,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1420,Closed,Value 3,2013/12/10 14:31:58.000,Variant 81,81,Variant 81,Value 1,Value 139,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3688,Assign seriousness,Value 14,2013/10/29 11:54:20.000,Variant 4,4,Variant 4,Value 1,Value 385,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3688,Assign seriousness,Value 14,2013/10/29 15:13:03.000,Variant 4,4,Variant 4,Value 1,Value 385,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3688,Take in charge ticket,Value 12,2013/11/11 09:22:06.000,Variant 4,4,Variant 4,Value 1,Value 385,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3688,Resolve ticket,Value 16,2013/12/09 11:17:27.000,Variant 4,4,Variant 4,Value 1,Value 385,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3688,Closed,Value 3,2013/12/24 11:17:44.000,Variant 4,4,Variant 4,Value 1,Value 385,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4506,Assign seriousness,Value 18,2013/10/30 10:50:06.000,Variant 2,2,Variant 2,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4506,Take in charge ticket,Value 2,2013/10/31 14:49:30.000,Variant 2,2,Variant 2,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4506,Wait,Value 2,2013/11/04 16:06:50.000,Variant 2,2,Variant 2,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4506,Resolve ticket,Value 2,2013/11/18 08:09:59.000,Variant 2,2,Variant 2,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4506,Closed,Value 3,2013/12/03 08:10:16.000,Variant 2,2,Variant 2,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Assign seriousness,Value 18,2013/10/30 11:44:16.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Take in charge ticket,Value 18,2013/10/30 13:13:11.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Create SW anomaly,Value 18,2013/11/04 16:35:21.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Create SW anomaly,Value 1,2013/11/14 15:54:56.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Resolve SW anomaly,Value 22,2013/11/28 16:17:15.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Resolve SW anomaly,Value 22,2013/11/28 16:17:18.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Require upgrade,Value 2,2013/11/28 17:07:07.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Create SW anomaly,Value 2,2013/11/29 11:35:18.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4463,Resolve ticket,Value 1,2013/12/23 08:11:51.000,Variant 223,223,Variant 223,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 107,Assign seriousness,Value 18,2013/10/30 13:25:20.000,Variant 2,2,Variant 2,Value 1,Value 18,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 107,Take in charge ticket,Value 2,2013/10/31 14:48:10.000,Variant 2,2,Variant 2,Value 1,Value 18,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 107,Wait,Value 2,2013/11/15 08:31:41.000,Variant 2,2,Variant 2,Value 1,Value 18,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 107,Resolve ticket,Value 2,2013/11/18 08:20:45.000,Variant 2,2,Variant 2,Value 1,Value 18,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 107,Closed,Value 3,2013/12/03 08:20:56.000,Variant 2,2,Variant 2,Value 1,Value 18,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1723,Assign seriousness,Value 18,2013/10/30 16:20:25.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1723,Take in charge ticket,Value 2,2013/10/31 15:02:00.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1723,Wait,Value 14,2013/11/04 13:35:24.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1723,Resolve ticket,Value 14,2013/11/18 11:00:54.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1723,Closed,Value 3,2013/12/03 11:01:06.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
