"'NotChainSuccession(Assign seriousness, Take in charge ticket)'","'NotCoExistence(Assign seriousness, Wait)'","'NotCoExistence(Closed, Wait)'","'NotCoExistence(Resolve ticket, Wait)'","'NotCoExistence(Take in charge ticket, Wait)'","'NotCoExistence(Wait, Assign seriousness)'","'NotCoExistence(Wait, Closed)'","'NotCoExistence(Wait, Resolve ticket)'","'ChainResponse(Wait, Take in charge ticket)'","'NotCoExistence(Wait, Take in charge ticket)'"
12.272727273,19.933333333,18.941176471,19.190184049,16.535947712,19.933333333,18.941176471,19.190184049,4.758620690,16.535947712
12.272727273,19.933333333,18.941176471,19.190184049,16.535947712,19.933333333,18.941176471,19.190184049,4.758620690,16.535947712
12.272727273,19.933333333,18.941176471,19.190184049,16.535947712,19.933333333,18.941176471,19.190184049,4.758620690,16.535947712
12.272727273,19.933333333,18.941176471,19.190184049,16.535947712,19.933333333,18.941176471,19.190184049,4.758620690,16.535947712
12.272727273,19.932885906,18.947368421,19.166666667,16.578947368,19.932885906,18.947368421,19.166666667,4.736842105,16.578947368
11.881720430,19.918918919,18.940397351,19.283950617,16.720000000,19.918918919,18.940397351,19.283950617,4.714285714,16.720000000
11.881720430,19.932885906,18.947368421,19.325153374,16.688741722,19.932885906,18.947368421,19.325153374,4.736842105,16.688741722
11.881720430,19.918918919,18.940397351,19.283950617,16.720000000,19.918918919,18.940397351,19.283950617,4.714285714,16.720000000
11.881720430,19.918918919,18.940397351,19.283950617,16.720000000,19.918918919,18.940397351,19.283950617,4.714285714,16.720000000
11.497326203,19.932885906,18.947368421,19.325153374,16.875000000,19.932885906,18.947368421,19.325153374,4.736842105,16.875000000
11.497326203,19.932885906,18.947368421,19.325153374,16.875000000,19.932885906,18.947368421,19.325153374,4.736842105,16.875000000
11.497326203,19.918918919,18.940397351,19.283950617,16.900662252,19.918918919,18.940397351,19.283950617,4.714285714,16.900662252
11.106382979,19.918918919,18.940397351,19.403726708,16.500000000,19.918918919,18.940397351,19.403726708,4.714285714,16.500000000
11.106382979,19.918918919,18.940397351,19.403726708,16.500000000,19.918918919,18.940397351,19.403726708,4.714285714,16.500000000
11.106382979,19.918918919,18.940397351,19.403726708,16.500000000,19.918918919,18.940397351,19.403726708,4.714285714,16.500000000
10.700534759,19.891156463,18.920000000,19.471698113,16.626666667,19.891156463,18.920000000,19.471698113,4.690909091,16.626666667
10.700534759,19.891156463,18.920000000,19.471698113,16.626666667,19.891156463,18.920000000,19.471698113,4.690909091,16.626666667
9.354838710,19.306122449,19.046979866,19.719745223,16.965986395,19.306122449,19.046979866,19.719745223,3.981481481,16.965986395
9.354838710,19.306122449,19.046979866,19.719745223,16.965986395,19.306122449,19.046979866,19.719745223,3.981481481,16.965986395
9.770053476,19.194630872,19.066666667,19.772151899,16.945945946,19.194630872,19.066666667,19.772151899,4.000000000,16.945945946
9.361702128,19.194630872,19.066666667,19.924528302,17.127516779,19.194630872,19.066666667,19.924528302,4.000000000,17.127516779
9.361702128,19.175675676,19.046979866,19.867088608,17.141891892,19.175675676,19.046979866,19.867088608,3.981481481,17.141891892
9.361702128,19.046979866,18.920000000,19.618750000,17.026845638,19.046979866,18.920000000,19.618750000,3.909090909,17.026845638
8.941176471,19.013513514,18.885906040,19.547169811,17.142857143,19.013513514,18.885906040,19.547169811,3.111111111,17.142857143
8.941176471,19.013513514,18.885906040,19.547169811,17.142857143,19.013513514,18.885906040,19.547169811,3.111111111,17.142857143
8.941176471,18.965986395,18.837837838,19.462025316,17.130136986,18.965986395,18.837837838,19.462025316,3.094339623,17.130136986
9.361702128,18.965986395,18.837837838,19.339622642,17.013605442,18.965986395,18.837837838,19.339622642,3.094339623,17.013605442
9.361702128,18.904109589,18.775510204,19.240506329,16.986301370,18.904109589,18.775510204,19.240506329,3.076923077,16.986301370
9.255319149,18.431506849,18.698630137,19.127388535,16.791666667,18.431506849,18.698630137,19.127388535,3.058823529,16.791666667
9.255319149,18.431506849,18.698630137,19.127388535,16.791666667,18.431506849,18.698630137,19.127388535,3.058823529,16.791666667
9.255319149,18.503401361,18.775510204,19.240506329,16.827586207,18.503401361,18.775510204,19.240506329,3.076923077,16.827586207
9.354838710,18.289655172,18.698630137,19.127388535,16.909090909,18.289655172,18.698630137,19.127388535,2.294117647,16.909090909
9.354838710,18.356164384,18.775510204,19.240506329,16.944444444,18.356164384,18.775510204,19.240506329,2.307692308,16.944444444
9.762162162,18.408163265,18.837837838,19.339622642,17.368055556,18.408163265,18.837837838,19.339622642,2.320754717,17.368055556
10.163043478,18.356164384,18.775510204,19.240506329,17.183098592,18.356164384,18.775510204,19.240506329,2.307692308,17.183098592
9.648648649,18.436241611,18.711409396,18.962500000,17.083333333,18.436241611,18.711409396,18.962500000,2.277777778,17.083333333
10.043478261,18.480000000,18.760000000,19.043478261,17.500000000,18.480000000,18.760000000,19.043478261,2.290909091,17.500000000
9.648648649,18.509933775,18.794701987,19.111111111,17.671232877,18.509933775,18.794701987,19.111111111,2.303571429,17.671232877
9.648648649,18.509933775,18.794701987,19.111111111,17.671232877,18.509933775,18.794701987,19.111111111,2.303571429,17.671232877
9.648648649,18.526315789,18.815789474,19.165644172,17.659863946,18.526315789,18.815789474,19.165644172,2.315789474,17.659863946
10.567567568,18.529411765,18.823529412,19.207317073,17.635135135,18.529411765,18.823529412,19.207317073,3.103448276,17.635135135
10.567567568,18.529411765,18.823529412,19.207317073,17.635135135,18.529411765,18.823529412,19.207317073,3.103448276,17.635135135
10.567567568,18.526315789,18.815789474,19.165644172,17.659863946,18.526315789,18.815789474,19.165644172,3.087719298,17.659863946
10.567567568,18.526315789,18.815789474,19.165644172,17.659863946,18.526315789,18.815789474,19.165644172,3.087719298,17.659863946
10.577540107,18.529411765,18.823529412,19.207317073,17.700000000,18.529411765,18.823529412,19.207317073,3.879310345,17.700000000
10.180851064,18.529411765,18.823529412,19.049079755,17.880794702,18.529411765,18.823529412,19.049079755,3.879310345,17.880794702
10.180851064,18.529411765,18.993506494,19.207317073,17.880794702,18.529411765,18.993506494,19.207317073,3.879310345,17.880794702
10.180851064,18.529411765,18.993506494,19.207317073,17.880794702,18.529411765,18.993506494,19.207317073,3.879310345,17.880794702
10.180851064,18.529411765,18.993506494,19.207317073,17.880794702,18.529411765,18.993506494,19.207317073,3.879310345,17.880794702
10.577540107,18.526315789,18.980392157,19.165644172,17.718120805,18.526315789,18.980392157,19.165644172,3.859649123,17.718120805
10.577540107,18.526315789,18.980392157,19.165644172,17.718120805,18.526315789,18.980392157,19.165644172,3.859649123,17.718120805
10.577540107,18.794701987,19.079470199,19.229813665,17.965753425,18.794701987,19.079470199,19.229813665,3.127272727,17.965753425
10.577540107,18.794701987,19.079470199,19.229813665,17.965753425,18.794701987,19.079470199,19.229813665,3.127272727,17.965753425
10.180851064,18.692810458,18.980392157,19.165644172,18.013422819,18.692810458,18.980392157,19.165644172,3.087719298,18.013422819
9.770053476,18.794701987,19.079470199,19.229813665,18.260273973,18.794701987,19.079470199,19.229813665,2.345454545,18.260273973
9.770053476,18.760000000,19.040000000,19.162500000,18.248275862,18.760000000,19.040000000,19.162500000,2.333333333,18.248275862
9.875675676,19.297297297,19.167785235,19.283018868,18.503496503,19.297297297,19.167785235,19.283018868,1.584905660,18.503496503
9.875675676,19.297297297,19.167785235,19.283018868,18.503496503,19.297297297,19.167785235,19.283018868,1.584905660,18.503496503
9.882352941,18.687074830,18.560810811,18.683544304,17.901408451,18.687074830,18.560810811,18.683544304,1.607843137,17.901408451
9.882352941,18.630136986,18.503401361,18.598726115,17.872340426,18.630136986,18.503401361,18.598726115,1.600000000,17.872340426
9.882352941,18.630136986,18.503401361,18.598726115,17.872340426,18.630136986,18.503401361,18.598726115,1.600000000,17.872340426
9.468085106,18.630136986,18.503401361,18.598726115,18.028169014,18.630136986,18.503401361,18.598726115,1.600000000,18.028169014
9.473684211,18.020689655,17.897260274,18.000000000,17.425531915,18.020689655,17.897260274,18.000000000,1.625000000,17.425531915
8.952879581,18.231292517,17.959183673,18.089171975,17.464788732,18.231292517,17.959183673,18.089171975,1.632653061,17.464788732
8.952879581,18.283783784,18.006756757,18.164556962,17.489510490,18.283783784,18.006756757,18.164556962,1.640000000,17.489510490
8.952879581,18.322147651,18.040268456,18.226415094,17.500000000,18.322147651,18.040268456,18.226415094,1.647058824,17.500000000
8.952879581,18.322147651,18.040268456,18.226415094,17.500000000,18.322147651,18.040268456,18.226415094,1.647058824,17.500000000
8.952879581,18.322147651,18.040268456,18.226415094,17.500000000,18.322147651,18.040268456,18.226415094,1.647058824,17.500000000
8.958549223,17.310810811,17.027027027,17.278481013,16.447552448,17.310810811,17.027027027,17.278481013,1.714285714,16.447552448
8.958549223,17.315436242,17.026845638,17.308176101,16.423611111,17.315436242,17.026845638,17.308176101,1.720000000,16.423611111
8.536082474,17.306666667,17.013333333,17.325000000,16.575342466,17.306666667,17.013333333,17.325000000,1.725490196,16.575342466
8.536082474,17.306666667,17.013333333,17.490683230,16.575342466,17.306666667,17.013333333,17.490683230,1.725490196,16.575342466
8.107692308,17.284768212,16.986754967,17.329192547,16.722972973,17.284768212,16.986754967,17.329192547,1.730769231,16.722972973
7.673469388,17.137254902,16.836601307,17.214723926,16.754966887,17.137254902,16.836601307,17.214723926,1.703703704,16.754966887
8.107692308,17.137254902,16.836601307,17.390243902,16.560000000,17.137254902,16.836601307,17.390243902,1.703703704,16.560000000
8.107692308,17.171052632,16.875000000,17.392638037,16.610738255,17.171052632,16.875000000,17.392638037,1.698113208,16.610738255
8.107692308,17.171052632,16.875000000,17.392638037,16.610738255,17.171052632,16.875000000,17.392638037,1.698113208,16.610738255
8.107692308,17.171052632,16.875000000,17.392638037,16.610738255,17.171052632,16.875000000,17.392638037,1.698113208,16.610738255
8.107692308,17.368421053,16.900662252,17.600000000,16.761904762,17.368421053,16.900662252,17.600000000,1.692307692,16.761904762
8.107692308,17.368421053,16.900662252,17.600000000,16.761904762,17.368421053,16.900662252,17.600000000,1.692307692,16.761904762
8.107692308,17.352941176,16.875000000,17.608695652,16.722972973,17.352941176,16.875000000,17.608695652,1.698113208,16.722972973
8.111675127,16.789473684,16.317880795,17.050000000,16.163265306,16.789473684,16.317880795,17.050000000,1.725490196,16.163265306
8.111675127,16.764705882,16.282894737,17.049689441,16.114864865,16.764705882,16.282894737,17.049689441,1.730769231,16.114864865
8.540816327,16.655844156,16.176470588,16.944444444,16.722972973,16.655844156,16.176470588,16.944444444,1.698113208,16.722972973
8.107692308,16.470588235,16.176470588,16.944444444,16.722972973,16.470588235,16.176470588,16.944444444,1.698113208,16.722972973
8.107692308,16.428571429,16.129870130,16.932515337,16.671140940,16.428571429,16.129870130,16.932515337,1.703703704,16.671140940
8.107692308,16.428571429,16.129870130,16.932515337,16.671140940,16.428571429,16.129870130,16.932515337,1.703703704,16.671140940
8.107692308,16.428571429,16.129870130,16.932515337,16.671140940,16.428571429,16.129870130,16.932515337,1.703703704,16.671140940
8.107692308,16.428571429,16.129870130,16.932515337,16.671140940,16.428571429,16.129870130,16.932515337,1.703703704,16.671140940
8.107692308,16.470588235,16.176470588,16.944444444,16.722972973,16.470588235,16.176470588,16.944444444,1.698113208,16.722972973
7.591836735,16.619354839,16.129870130,16.932515337,16.671140940,16.619354839,16.129870130,16.932515337,1.703703704,16.671140940
8.540816327,16.655844156,16.176470588,17.116564417,16.722972973,16.655844156,16.176470588,17.116564417,1.698113208,16.722972973
9.489795918,16.655844156,16.176470588,17.286585366,16.722972973,16.655844156,16.176470588,17.286585366,1.698113208,16.722972973
9.489795918,16.548387097,16.071428571,17.181818182,16.610738255,16.548387097,16.071428571,17.181818182,1.666666667,16.610738255
9.489795918,16.548387097,16.071428571,17.181818182,16.610738255,16.548387097,16.071428571,17.181818182,1.666666667,16.610738255
9.907692308,16.548387097,16.071428571,17.012195122,16.418918919,16.548387097,16.071428571,17.012195122,1.666666667,16.418918919
9.907692308,16.512820513,16.025806452,16.829268293,16.362416107,16.512820513,16.025806452,16.829268293,1.672727273,16.362416107
10.319587629,16.548387097,16.071428571,16.840490798,16.224489796,16.548387097,16.071428571,16.840490798,1.666666667,16.224489796
10.733333333,16.548387097,16.071428571,16.840490798,16.418918919,16.548387097,16.071428571,16.840490798,1.666666667,16.418918919
10.733333333,16.512820513,16.025806452,16.829268293,16.362416107,16.512820513,16.025806452,16.829268293,1.672727273,16.362416107
10.733333333,16.655844156,16.176470588,16.944444444,16.530612245,16.655844156,16.176470588,16.944444444,1.698113208,16.530612245
10.733333333,16.655844156,16.176470588,16.944444444,16.530612245,16.655844156,16.176470588,16.944444444,1.698113208,16.530612245
11.666666667,16.679738562,16.210526316,17.439024390,16.575342466,16.679738562,16.210526316,17.439024390,1.692307692,16.575342466
11.666666667,16.679738562,16.210526316,17.439024390,16.575342466,16.679738562,16.210526316,17.439024390,1.692307692,16.575342466
11.666666667,16.679738562,16.210526316,17.439024390,16.575342466,16.679738562,16.210526316,17.439024390,1.692307692,16.575342466
11.666666667,16.679738562,16.210526316,17.276073620,16.575342466,16.679738562,16.210526316,17.276073620,1.692307692,16.575342466
11.666666667,16.679738562,16.210526316,17.276073620,16.575342466,16.679738562,16.210526316,17.276073620,1.692307692,16.575342466
11.666666667,16.679738562,16.210526316,17.276073620,16.575342466,16.679738562,16.210526316,17.276073620,1.692307692,16.575342466
11.666666667,16.655844156,16.176470588,17.286585366,16.530612245,16.655844156,16.176470588,17.286585366,1.698113208,16.530612245
12.071428571,16.857142857,16.210526316,17.276073620,16.575342466,16.857142857,16.210526316,17.276073620,1.692307692,16.575342466
12.868686869,16.641025641,16.210526316,17.276073620,16.575342466,16.641025641,16.210526316,17.276073620,1.692307692,16.575342466
12.868686869,16.641025641,16.210526316,17.276073620,16.575342466,16.641025641,16.210526316,17.276073620,1.692307692,16.575342466
13.261306533,16.535031847,16.104575163,17.170731707,16.351351351,16.535031847,16.104575163,17.170731707,2.490566038,16.351351351
13.261306533,16.535031847,16.104575163,17.170731707,16.351351351,16.535031847,16.104575163,17.170731707,2.490566038,16.351351351
13.261306533,16.535031847,16.104575163,17.170731707,16.351351351,16.535031847,16.104575163,17.170731707,2.490566038,16.351351351
14.175879397,16.358974359,16.104575163,17.170731707,16.536912752,16.358974359,16.104575163,17.170731707,2.490566038,16.536912752
14.175879397,16.337579618,16.071428571,17.181818182,16.500000000,16.337579618,16.071428571,17.181818182,2.500000000,16.500000000
14.175879397,16.358974359,16.104575163,17.333333333,16.536912752,16.358974359,16.104575163,17.333333333,2.490566038,16.536912752
14.175879397,16.367741935,16.125000000,17.304878049,16.560810811,16.367741935,16.125000000,17.304878049,2.480769231,16.560810811
13.787878788,16.470588235,16.132450331,17.263803681,16.571428571,16.470588235,16.132450331,17.263803681,2.470588235,16.571428571
13.787878788,16.470588235,16.132450331,17.111111111,16.571428571,16.470588235,16.132450331,17.111111111,2.470588235,16.571428571
13.787878788,16.470588235,16.132450331,17.111111111,16.571428571,16.470588235,16.132450331,17.111111111,2.470588235,16.571428571
