"'ChainSuccession(Assign seriousness, Take in charge ticket)'",'AtMostOne(Take in charge ticket)',"'AlternateSuccession(Take in charge ticket, Closed)'","'AlternateSuccession(Take in charge ticket, Resolve ticket)'","'AlternatePrecedence(Assign seriousness, Wait)'","'ChainPrecedence(Take in charge ticket, Wait)'"
83.510204082,91.140000000,88.707692308,84.873786408,79.851851852,70.611111111
82.092307692,90.160000000,87.257731959,83.882352941,79.851851852,69.851851852
82.092307692,90.160000000,87.257731959,84.295566502,80.181818182,70.254545455
80.680412371,89.180000000,85.813471503,82.891089109,79.851851852,69.092592593
80.266666667,88.270000000,85.371134021,82.482758621,79.851851852,69.092592593
80.266666667,88.270000000,85.371134021,82.482758621,80.181818182,69.490909091
80.266666667,88.270000000,85.371134021,82.482758621,81.358490566,70.396226415
80.266666667,88.270000000,85.371134021,82.482758621,81.358490566,70.396226415
79.333333333,88.270000000,85.371134021,81.281553398,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.281553398,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.281553398,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.678048780,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.678048780,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.678048780,81.038461538,70.000000000
79.333333333,88.270000000,85.371134021,81.678048780,81.358490566,70.396226415
78.928571429,88.270000000,85.371134021,81.678048780,81.038461538,70.000000000
78.131313131,88.270000000,85.371134021,81.678048780,81.038461538,68.250000000
78.131313131,88.270000000,85.371134021,81.678048780,81.038461538,68.250000000
77.738693467,87.360000000,84.933333333,81.281553398,79.509433962,66.962264151
77.738693467,87.360000000,84.933333333,81.281553398,79.509433962,66.962264151
77.738693467,87.360000000,84.933333333,81.281553398,79.509433962,66.962264151
76.824120603,86.450000000,84.500000000,80.888888889,78.698113208,66.962264151
76.824120603,86.450000000,84.500000000,80.888888889,79.037037037,67.407407407
76.824120603,86.450000000,84.500000000,80.500000000,78.698113208,66.962264151
76.824120603,86.450000000,84.500000000,80.500000000,78.346153846,66.500000000
77.212121212,86.450000000,84.500000000,80.500000000,77.980392157,66.019607843
77.212121212,86.450000000,84.500000000,80.888888889,77.980392157,66.019607843
77.212121212,86.450000000,84.500000000,80.888888889,77.980392157,66.019607843
77.212121212,86.450000000,84.500000000,81.281553398,79.183673469,66.857142857
75.837563452,85.500000000,83.076923077,79.902439024,79.183673469,66.122448980
75.837563452,85.500000000,83.076923077,79.902439024,78.812500000,65.625000000
75.454545455,84.600000000,82.653061224,79.514563107,78.812500000,65.625000000
75.837563452,85.500000000,83.076923077,79.411764706,78.425531915,65.106382979
75.837563452,85.500000000,83.076923077,79.411764706,78.425531915,65.106382979
77.212121212,86.450000000,84.500000000,80.790243902,78.812500000,66.354166667
77.212121212,86.450000000,84.500000000,80.790243902,78.425531915,65.829787234
77.212121212,86.450000000,84.500000000,80.790243902,78.021739130,65.282608696
77.350000000,86.450000000,84.500000000,80.790243902,79.234042553,65.829787234
77.350000000,86.450000000,84.500000000,80.790243902,78.826086957,65.282608696
78.200000000,87.400000000,85.928934010,82.174757282,77.600000000,67.466666667
79.582089552,88.350000000,87.363636364,83.565217391,78.021739130,68.739130435
79.582089552,88.350000000,87.363636364,83.970873786,79.363636364,69.750000000
80.970297030,89.300000000,88.804020101,85.371980676,79.363636364,72.636363636
80.970297030,89.300000000,88.804020101,85.371980676,78.953488372,72.139534884
80.970297030,89.300000000,88.804020101,85.371980676,78.953488372,72.139534884
80.970297030,89.300000000,88.804020101,84.961538462,78.953488372,72.139534884
81.900990099,89.300000000,88.804020101,84.961538462,78.523809524,73.857142857
81.900990099,89.300000000,88.804020101,84.961538462,78.523809524,73.857142857
81.900990099,89.300000000,88.804020101,84.961538462,78.953488372,74.325581395
81.900990099,89.300000000,88.804020101,84.961538462,78.953488372,74.325581395
82.308457711,90.240000000,89.252525253,85.371980676,78.953488372,74.325581395
82.308457711,90.240000000,89.252525253,85.371980676,78.953488372,74.325581395
82.308457711,90.240000000,89.252525253,84.961538462,78.953488372,74.325581395
82.308457711,90.240000000,89.252525253,84.961538462,79.363636364,74.772727273
82.308457711,90.240000000,89.252525253,84.961538462,79.363636364,74.772727273
83.712871287,91.200000000,90.703517588,86.363636364,79.755555556,76.000000000
83.712871287,91.200000000,90.703517588,86.363636364,78.021739130,74.347826087
84.129353234,91.200000000,90.703517588,86.363636364,78.425531915,74.787234043
84.129353234,91.200000000,90.703517588,86.363636364,78.425531915,74.787234043
84.129353234,91.200000000,90.703517588,86.363636364,79.755555556,76.000000000
84.129353234,91.200000000,90.703517588,86.363636364,80.130434783,76.413043478
84.129353234,91.200000000,90.703517588,86.363636364,80.130434783,76.413043478
84.653465347,91.200000000,90.703517588,86.363636364,83.086956522,76.413043478
84.653465347,91.200000000,90.703517588,86.363636364,83.086956522,76.413043478
84.236453202,90.250000000,90.250000000,86.445497630,83.404255319,76.808510638
84.236453202,90.250000000,90.250000000,86.445497630,83.404255319,76.808510638
84.236453202,90.250000000,90.250000000,86.445497630,83.404255319,76.808510638
84.236453202,90.250000000,90.250000000,86.445497630,83.708333333,77.187500000
82.831683168,89.300000000,88.804020101,85.047619048,83.708333333,76.375000000
82.831683168,89.300000000,88.804020101,85.047619048,83.404255319,76.000000000
81.432835821,88.350000000,87.363636364,83.257142857,83.086956522,74.804347826
81.432835821,88.350000000,87.363636364,83.257142857,82.755555556,74.400000000
80.040000000,87.400000000,85.928934010,81.875598086,82.755555556,73.600000000
80.040000000,87.400000000,85.928934010,81.875598086,83.086956522,74.000000000
80.040000000,87.400000000,85.928934010,81.875598086,84.933333333,75.644444444
79.120000000,87.400000000,85.928934010,81.875598086,84.636363636,75.272727273
78.200000000,87.400000000,85.928934010,81.485714286,82.755555556,71.555555556
78.200000000,87.400000000,85.928934010,81.875598086,82.755555556,71.555555556
78.200000000,87.400000000,85.928934010,81.875598086,82.409090909,71.090909091
78.200000000,87.400000000,85.928934010,81.875598086,84.325581395,70.604651163
79.582089552,88.350000000,87.363636364,83.655502392,84.636363636,71.863636364
78.200000000,87.400000000,85.928934010,82.269230769,84.933333333,69.511111111
78.200000000,87.400000000,85.928934010,82.269230769,84.933333333,69.511111111
77.810945274,86.480000000,85.494949495,82.361904762,83.086956522,68.000000000
78.200000000,86.480000000,85.494949495,82.361904762,83.086956522,68.000000000
77.668341709,86.480000000,85.494949495,81.971563981,82.239130435,68.000000000
77.280000000,86.480000000,85.494949495,81.971563981,81.911111111,67.466666667
77.280000000,86.480000000,85.494949495,81.971563981,82.239130435,68.000000000
77.280000000,86.480000000,85.494949495,81.971563981,82.239130435,68.000000000
77.881773399,87.420000000,86.924623116,83.349056604,83.772727273,71.863636364
77.346534653,87.420000000,86.924623116,83.349056604,81.066666667,72.333333333
77.346534653,87.420000000,86.924623116,83.349056604,80.727272727,71.863636364
77.346534653,87.420000000,86.924623116,83.349056604,81.066666667,72.333333333
77.346534653,87.420000000,86.924623116,83.349056604,80.727272727,71.863636364
77.346534653,87.420000000,86.924623116,83.349056604,82.604651163,73.534883721
77.346534653,87.420000000,86.924623116,83.349056604,82.604651163,73.534883721
77.346534653,87.420000000,86.924623116,83.349056604,82.604651163,73.534883721
78.267326733,87.420000000,86.924623116,83.744075829,82.604651163,73.534883721
79.188118812,87.420000000,86.924623116,84.142857143,82.909090909,73.977272727
77.810945274,86.480000000,85.494949495,82.755980861,84.571428571,74.476190476
76.440000000,85.540000000,84.071065990,80.985645933,84.292682927,73.243902439
77.810945274,86.480000000,85.494949495,82.361904762,84.292682927,74.048780488
77.810945274,86.480000000,85.494949495,82.361904762,84.292682927,74.048780488
79.188118812,87.420000000,86.924623116,83.744075829,84.571428571,75.285714286
79.582089552,88.350000000,87.363636364,84.142857143,84.837209302,75.697674419
79.582089552,88.350000000,87.363636364,84.142857143,84.571428571,75.285714286
79.582089552,88.350000000,87.363636364,84.142857143,84.837209302,75.697674419
79.582089552,88.350000000,87.363636364,84.142857143,84.837209302,75.697674419
80.507462687,88.350000000,87.363636364,85.362318841,84.837209302,75.697674419
80.507462687,88.350000000,87.363636364,85.362318841,84.837209302,75.697674419
80.507462687,88.350000000,87.363636364,85.362318841,85.090909091,76.090909091
80.507462687,88.350000000,87.363636364,84.951923077,83.478260870,74.804347826
80.507462687,88.350000000,87.363636364,84.951923077,83.478260870,74.804347826
80.507462687,88.350000000,87.363636364,84.951923077,83.478260870,74.804347826
79.120000000,87.400000000,85.928934010,83.153846154,83.200000000,73.600000000
79.517587940,87.400000000,85.928934010,82.755980861,83.200000000,73.600000000
80.324873096,87.400000000,85.928934010,82.755980861,82.909090909,75.272727273
80.324873096,87.400000000,85.928934010,82.755980861,82.909090909,75.272727273
80.734693878,88.320000000,86.367346939,83.153846154,84.571428571,76.666666667
80.734693878,88.320000000,86.367346939,83.153846154,84.837209302,77.023255814
80.734693878,88.320000000,86.367346939,83.153846154,84.571428571,76.666666667
81.673469388,89.240000000,86.810256410,83.555555556,85.452380952,76.666666667
80.266666667,88.270000000,85.371134021,82.165048544,85.170731707,75.463414634
80.266666667,88.270000000,85.371134021,82.565853659,85.170731707,75.463414634
80.266666667,88.270000000,85.371134021,82.565853659,85.170731707,75.463414634
80.266666667,88.270000000,85.371134021,82.565853659,85.170731707,75.463414634
80.266666667,88.270000000,85.371134021,82.565853659,85.452380952,75.833333333
80.266666667,88.270000000,85.371134021,82.565853659,85.452380952,75.833333333
79.857142857,88.270000000,85.371134021,82.565853659,85.720930233,76.186046512
81.258883249,89.240000000,86.810256410,83.961165049,85.977272727,77.363636364
81.258883249,89.240000000,86.810256410,83.961165049,85.977272727,77.363636364
81.673469388,90.160000000,87.257731959,84.370731707,86.222222222,77.688888889
81.673469388,90.160000000,87.257731959,84.370731707,86.456521739,78.000000000
81.673469388,90.160000000,87.257731959,84.370731707,86.456521739,78.000000000
81.673469388,90.160000000,87.257731959,84.370731707,86.222222222,77.688888889
81.673469388,90.160000000,87.257731959,84.370731707,86.456521739,78.000000000
81.673469388,90.160000000,87.257731959,84.370731707,86.680851064,78.297872340
81.148717949,90.160000000,87.257731959,83.555555556,84.875000000,74.750000000
79.742268041,89.180000000,85.813471503,82.165048544,84.875000000,73.937500000
80.266666667,89.180000000,85.813471503,82.165048544,86.000000000,74.285714286
78.865979381,88.200000000,84.375000000,80.780487805,86.000000000,71.632653061
78.865979381,88.200000000,84.375000000,80.780487805,86.000000000,71.632653061
78.865979381,88.200000000,84.375000000,80.780487805,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,80.780487805,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,80.780487805,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,81.176470588,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,81.176470588,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,81.176470588,84.549019608,70.588235294
78.865979381,88.200000000,84.375000000,81.176470588,84.280000000,70.200000000
78.865979381,88.200000000,84.375000000,81.176470588,84.549019608,70.588235294
78.341968912,88.200000000,84.375000000,81.176470588,83.420000000,70.200000000
76.947916667,87.220000000,82.942408377,79.793103448,83.686274510,68.058823529
76.947916667,87.220000000,82.942408377,80.188118812,83.942307692,68.461538462
75.166666667,86.240000000,81.515789474,78.805970149,82.358490566,64.754716981
73.790575916,85.260000000,80.095238095,77.430000000,82.358490566,64.018867925
73.790575916,85.260000000,80.095238095,77.430000000,82.076923077,63.576923077
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.686274510,64.078431373
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.420000000,63.640000000
72.421052632,84.280000000,78.680851064,76.060301508,83.686274510,64.078431373
71.058201058,84.150000000,77.688172043,74.591836735,83.420000000,62.900000000
71.058201058,84.150000000,77.688172043,74.591836735,83.686274510,63.333333333
71.058201058,84.150000000,77.688172043,74.591836735,83.942307692,63.750000000
71.058201058,84.150000000,77.688172043,74.591836735,83.942307692,63.750000000
72.421052632,85.140000000,79.101604278,75.959390863,84.188679245,64.905660377
72.421052632,85.140000000,79.101604278,75.959390863,84.188679245,64.905660377
72.421052632,85.140000000,79.101604278,75.959390863,84.188679245,64.905660377
72.421052632,85.140000000,79.101604278,75.959390863,84.188679245,64.905660377
73.790575916,86.130000000,80.521276596,77.333333333,84.188679245,65.660377358
72.421052632,85.140000000,79.101604278,75.959390863,83.942307692,64.500000000
72.421052632,85.140000000,79.101604278,75.959390863,83.942307692,64.500000000
73.326315789,85.140000000,79.101604278,75.959390863,84.188679245,64.905660377
73.842931937,85.140000000,79.101604278,76.346938776,85.588235294,67.450980392
73.842931937,85.140000000,79.101604278,76.346938776,85.807692308,67.807692308
73.842931937,85.140000000,79.101604278,76.346938776,86.018867925,68.150943396
73.842931937,85.140000000,79.101604278,76.346938776,86.018867925,69.773584906
73.842931937,85.140000000,79.101604278,76.346938776,85.807692308,69.461538462
75.218750000,86.130000000,80.521276596,77.725888325,85.807692308,71.942307692
75.218750000,86.130000000,80.521276596,77.725888325,86.018867925,72.226415094
75.612565445,87.000000000,80.951871658,77.630769231,87.490196078,73.352941176
75.218750000,87.000000000,80.951871658,77.630769231,87.673076923,73.615384615
75.730569948,87.000000000,80.951871658,78.030927835,88.576923077,73.615384615
76.125000000,87.000000000,80.951871658,78.030927835,88.754716981,73.867924528
76.125000000,87.000000000,80.951871658,78.030927835,88.754716981,73.867924528
74.743455497,86.000000000,79.526881720,76.642487047,87.111111111,70.074074074
75.534391534,86.000000000,79.526881720,76.642487047,87.309090909,70.363636364
76.042105263,86.000000000,79.526881720,76.642487047,90.000000000,70.363636364
75.136842105,86.000000000,79.526881720,76.642487047,88.578947368,69.403508772
72.984293194,85.000000000,78.108108108,74.870466321,88.392857143,68.303571429
