'AtMostOne(Assign seriousness)','Init(Assign seriousness)',"'AlternateSuccession(Assign seriousness, Closed)'","'NotChainSuccession(Assign seriousness, Closed)'","'AlternateSuccession(Assign seriousness, Resolve ticket)'",'End(Closed)',"'CoExistence(Closed, Assign seriousness)'","'NotSuccession(Closed, Assign seriousness)'","'NotSuccession(Closed, Resolve ticket)'",'AtMostOne(Resolve ticket)','Participation(Resolve ticket)',"'NotSuccession(Resolve ticket, Assign seriousness)'","'ChainSuccession(Resolve ticket, Closed)'"
95.060000000,96.040000000,92.613065327,97.000000000,89.033816425,94.090000000,94.562814070,97.000000000,96.049019608,88.270000000,94.090000000,97.000000000,93.196078431
95.060000000,96.040000000,92.613065327,97.000000000,89.033816425,94.090000000,94.562814070,97.000000000,96.049019608,88.270000000,94.090000000,97.000000000,93.196078431
95.060000000,96.040000000,92.613065327,97.000000000,89.033816425,94.090000000,94.562814070,97.000000000,96.049019608,88.270000000,94.090000000,97.000000000,93.196078431
95.060000000,96.040000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,96.040000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,96.040000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,95.060000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,95.060000000,92.613065327,97.000000000,89.033816425,94.090000000,94.562814070,97.000000000,96.049019608,88.270000000,94.090000000,97.000000000,93.196078431
95.060000000,95.060000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,95.060000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
95.060000000,95.060000000,92.613065327,97.000000000,88.605769231,94.090000000,94.562814070,97.000000000,96.053658537,87.300000000,94.090000000,97.000000000,92.741463415
94.090000000,93.120000000,92.101010101,97.000000000,87.673076923,94.090000000,94.060606061,97.000000000,96.058252427,86.330000000,94.090000000,97.000000000,92.291262136
94.090000000,93.120000000,92.101010101,97.000000000,87.673076923,94.090000000,94.060606061,97.000000000,96.058252427,86.330000000,94.090000000,97.000000000,92.291262136
95.060000000,93.120000000,93.040816327,97.000000000,88.524271845,94.090000000,94.030612245,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
95.060000000,93.120000000,93.040816327,97.000000000,88.524271845,94.090000000,94.030612245,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
95.060000000,93.120000000,93.040816327,97.000000000,88.524271845,94.090000000,94.030612245,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,92.568527919,97.000000000,88.096618357,94.090000000,94.045685279,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,92.568527919,97.000000000,88.096618357,94.090000000,94.045685279,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,92.568527919,97.000000000,88.096618357,94.090000000,94.045685279,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,92.568527919,97.000000000,88.096618357,94.090000000,94.045685279,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,92.568527919,97.000000000,88.096618357,94.090000000,94.045685279,97.000000000,97.000000000,87.300000000,94.090000000,97.000000000,92.245098039
94.090000000,93.120000000,93.080808081,97.000000000,88.605769231,96.040000000,94.550505051,97.000000000,98.000000000,88.200000000,96.040000000,97.000000000,93.242718447
94.090000000,93.120000000,93.080808081,97.000000000,88.605769231,96.040000000,94.550505051,97.000000000,98.000000000,88.200000000,96.040000000,97.000000000,93.242718447
94.090000000,93.120000000,93.080808081,97.000000000,88.605769231,96.040000000,94.550505051,97.000000000,98.000000000,88.200000000,96.040000000,97.000000000,93.242718447
93.120000000,91.200000000,91.614213198,96.000000000,87.188405797,96.040000000,93.076142132,96.000000000,98.000000000,88.200000000,96.040000000,96.000000000,93.242718447
92.150000000,89.300000000,90.153061224,95.000000000,86.195121951,96.040000000,91.607142857,95.000000000,98.000000000,89.180000000,96.040000000,95.000000000,93.697560976
92.150000000,89.300000000,90.153061224,95.000000000,86.195121951,96.040000000,91.607142857,95.000000000,98.000000000,89.180000000,96.040000000,95.000000000,93.697560976
92.150000000,89.300000000,90.153061224,95.000000000,86.195121951,96.040000000,91.607142857,95.000000000,98.000000000,89.180000000,96.040000000,95.000000000,93.697560976
92.150000000,89.300000000,90.153061224,95.000000000,86.195121951,96.040000000,91.607142857,95.000000000,98.000000000,89.180000000,96.040000000,95.000000000,93.697560976
92.160000000,91.200000000,90.693467337,96.000000000,86.769230769,96.040000000,93.105527638,96.000000000,98.000000000,89.180000000,96.040000000,96.000000000,93.697560976
92.160000000,91.200000000,90.693467337,96.000000000,86.769230769,96.040000000,93.105527638,96.000000000,98.000000000,89.180000000,96.040000000,96.000000000,93.697560976
92.160000000,91.200000000,90.693467337,96.000000000,86.769230769,96.040000000,93.105527638,96.000000000,98.000000000,89.180000000,96.040000000,96.000000000,93.697560976
92.150000000,93.120000000,91.691542289,97.000000000,87.761904762,96.040000000,94.587064677,97.000000000,98.000000000,89.180000000,96.040000000,97.000000000,93.697560976
91.180000000,93.120000000,91.237623762,97.000000000,87.345971564,96.040000000,94.599009901,97.000000000,98.000000000,89.180000000,96.040000000,97.000000000,93.697560976
91.180000000,93.120000000,91.237623762,97.000000000,87.345971564,96.040000000,94.599009901,97.000000000,98.000000000,89.180000000,96.040000000,97.000000000,93.697560976
90.210000000,93.120000000,91.294117647,97.000000000,87.436619718,98.010000000,95.098039216,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.695652174
90.210000000,93.120000000,91.294117647,97.000000000,87.436619718,98.010000000,95.098039216,97.000000000,99.000000000,90.090000000,98.010000000,97.000000000,94.695652174
90.210000000,93.120000000,91.294117647,97.000000000,87.849056604,98.010000000,95.098039216,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,95.155339806
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
89.240000000,93.120000000,90.848780488,97.000000000,86.222222222,98.010000000,95.107317073,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
88.270000000,93.120000000,90.407766990,97.000000000,85.824884793,98.010000000,95.116504854,97.000000000,99.000000000,91.080000000,98.010000000,97.000000000,93.789473684
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,100.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,99.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,99.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,99.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,99.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.536363636,99.000000000,95.607655502,97.000000000,100.000000000,92.000000000,100.000000000,97.000000000,94.786729858
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,90.038277512,97.000000000,85.149321267,99.000000000,95.607655502,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,94.339622642
87.300000000,93.120000000,89.538461538,97.000000000,85.149321267,97.020000000,95.134615385,97.000000000,99.000000000,91.000000000,100.000000000,97.000000000,92.900473934
87.300000000,93.120000000,89.033816425,97.000000000,85.149321267,95.060000000,94.657004831,97.000000000,98.000000000,91.000000000,100.000000000,97.000000000,91.466666667
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
87.300000000,93.120000000,88.524271845,97.000000000,85.149321267,93.120000000,94.174757282,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
86.330000000,93.120000000,88.096618357,97.000000000,84.765765766,93.120000000,94.188405797,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
86.330000000,93.120000000,88.096618357,97.000000000,84.765765766,93.120000000,94.188405797,97.000000000,97.000000000,91.000000000,100.000000000,97.000000000,90.038277512
86.330000000,93.120000000,86.679611650,96.000000000,84.765765766,91.200000000,92.737864078,96.000000000,96.000000000,91.000000000,100.000000000,97.000000000,88.615384615
86.330000000,93.120000000,86.679611650,96.000000000,84.765765766,91.200000000,92.737864078,96.000000000,96.000000000,91.000000000,100.000000000,97.000000000,88.615384615
86.330000000,93.120000000,86.679611650,96.000000000,85.149321267,91.200000000,92.737864078,96.000000000,96.000000000,92.000000000,100.000000000,97.000000000,89.043478261
86.330000000,93.120000000,86.679611650,96.000000000,85.149321267,91.200000000,92.737864078,96.000000000,96.000000000,92.000000000,100.000000000,97.000000000,89.043478261
86.330000000,93.120000000,86.679611650,96.000000000,85.149321267,91.200000000,92.737864078,96.000000000,96.000000000,92.000000000,100.000000000,97.000000000,89.043478261
87.300000000,93.120000000,87.102439024,96.000000000,85.926940639,91.200000000,92.721951220,96.000000000,96.000000000,93.000000000,100.000000000,97.000000000,89.475728155
87.300000000,93.120000000,87.102439024,96.000000000,85.926940639,91.200000000,92.721951220,96.000000000,96.000000000,93.000000000,100.000000000,97.000000000,89.475728155
87.300000000,93.120000000,87.102439024,96.000000000,85.926940639,91.200000000,92.721951220,96.000000000,96.000000000,93.000000000,100.000000000,97.000000000,89.475728155
87.300000000,93.120000000,87.102439024,96.000000000,85.926940639,91.200000000,92.721951220,96.000000000,96.000000000,93.000000000,100.000000000,97.000000000,89.475728155
87.300000000,93.120000000,85.686274510,95.000000000,85.431192661,89.300000000,91.274509804,95.000000000,95.000000000,92.070000000,98.010000000,97.000000000,88.480392157
87.300000000,93.120000000,85.686274510,95.000000000,85.431192661,89.300000000,91.274509804,95.000000000,95.000000000,92.070000000,98.010000000,97.000000000,88.480392157
87.300000000,93.120000000,84.275862069,94.000000000,85.431192661,87.420000000,89.832512315,94.000000000,94.000000000,92.070000000,98.010000000,97.000000000,87.054187192
87.300000000,93.120000000,84.275862069,94.000000000,85.431192661,87.420000000,89.832512315,94.000000000,94.000000000,92.070000000,98.010000000,97.000000000,87.054187192
86.400000000,91.200000000,83.762376238,94.000000000,84.055299539,87.420000000,89.346534653,94.000000000,94.000000000,92.070000000,98.010000000,96.000000000,87.054187192
85.440000000,91.200000000,83.349753695,94.000000000,84.164383562,87.420000000,89.369458128,94.000000000,94.000000000,91.080000000,98.010000000,95.123287671,86.627450980
85.440000000,91.200000000,83.349753695,94.000000000,84.164383562,87.420000000,89.369458128,94.000000000,94.000000000,91.080000000,98.010000000,95.123287671,86.627450980
85.440000000,91.200000000,83.349753695,94.000000000,84.164383562,87.420000000,89.369458128,94.000000000,94.000000000,91.080000000,98.010000000,95.123287671,86.627450980
84.480000000,91.200000000,82.536585366,94.000000000,83.402714932,87.420000000,89.414634146,94.000000000,94.000000000,91.080000000,98.010000000,95.131221719,86.627450980
