"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
94.201923077,87.608695652,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.608695652,93.000000000,87.910447761,93.000000000,87.608695652,85.250000000
94.188405797,87.582524272,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.582524272,93.000000000,87.910447761,93.000000000,87.608695652,85.341176471
94.188405797,87.582524272,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.582524272,93.000000000,87.910447761,93.000000000,87.608695652,85.341176471
94.188405797,87.582524272,87.910447761,92.074626866,86.357142857,87.608695652,89.855072464,83.163461538,86.490000000,87.582524272,93.000000000,87.910447761,93.000000000,87.608695652,85.341176471
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.662921348
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.662921348
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.733333333
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.733333333
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.802197802
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.935483871
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.869565217
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,87.869565217
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,88.000000000
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,88.000000000
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,88.000000000
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,88.063157895
93.190243902,89.004830918,88.855721393,93.064676617,88.185567010,88.980582524,90.805825243,85.705882353,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.980582524,88.000000000
93.176470588,89.004830918,88.855721393,93.064676617,88.185567010,88.956097561,90.790243902,86.554455446,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.956097561,88.000000000
93.176470588,89.004830918,88.855721393,93.064676617,88.185567010,88.956097561,90.790243902,86.554455446,88.360000000,89.004830918,94.000000000,88.855721393,94.000000000,88.956097561,88.000000000
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.935483871
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.935483871
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.935483871
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.935483871
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.869565217
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.869565217
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.733333333
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.733333333
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.733333333
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.662921348
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.662921348
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.590909091
93.176470588,88.980582524,88.830000000,93.060000000,88.185567010,88.931372549,90.774509804,86.554455446,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.931372549,87.590909091
93.190243902,88.980582524,88.830000000,93.060000000,88.185567010,88.956097561,90.790243902,85.705882353,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.956097561,87.517241379
93.190243902,88.980582524,88.830000000,93.060000000,88.185567010,88.956097561,90.790243902,85.705882353,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.956097561,87.517241379
93.190243902,88.980582524,88.830000000,93.060000000,88.185567010,88.956097561,90.790243902,85.705882353,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.956097561,87.517241379
93.203883495,88.980582524,88.830000000,93.060000000,88.185567010,88.980582524,90.805825243,84.873786408,88.360000000,88.980582524,94.000000000,88.830000000,94.000000000,88.980582524,87.441860465
93.203883495,88.956097561,88.804020101,93.055276382,88.185567010,88.956097561,90.790243902,84.873786408,88.360000000,88.956097561,94.000000000,88.804020101,94.000000000,88.956097561,87.441860465
93.203883495,88.956097561,88.804020101,93.055276382,88.185567010,88.956097561,90.790243902,84.873786408,88.360000000,88.956097561,94.000000000,88.804020101,94.000000000,88.956097561,87.364705882
93.203883495,90.388349515,90.250000000,94.050000000,90.103092784,90.388349515,91.771844660,86.699029126,90.250000000,90.388349515,95.000000000,90.250000000,95.000000000,90.388349515,90.476190476
93.203883495,90.388349515,90.250000000,94.050000000,90.103092784,90.388349515,91.771844660,86.699029126,90.250000000,90.388349515,95.000000000,90.250000000,95.000000000,90.388349515,90.421686747
94.135922330,91.826086957,91.701492537,95.044776119,92.041237113,91.826086957,92.753623188,88.543689320,92.160000000,91.826086957,96.000000000,91.701492537,96.000000000,91.826086957,91.428571429
94.135922330,91.826086957,91.701492537,95.044776119,92.041237113,91.826086957,92.753623188,88.543689320,92.160000000,91.826086957,96.000000000,91.701492537,96.000000000,91.826086957,91.428571429
94.135922330,91.826086957,91.701492537,95.044776119,92.041237113,91.826086957,92.753623188,88.543689320,92.160000000,91.826086957,96.000000000,91.701492537,96.000000000,91.826086957,91.428571429
94.135922330,91.826086957,91.701492537,95.044776119,92.041237113,91.826086957,92.753623188,88.543689320,92.160000000,91.826086957,96.000000000,91.701492537,96.000000000,91.826086957,91.373493976
95.116504854,91.805825243,92.198019802,95.049504950,92.081632653,92.307692308,92.769230769,88.615384615,92.160000000,91.805825243,96.000000000,92.198019802,96.000000000,92.307692308,91.317073171
95.116504854,91.805825243,92.198019802,95.049504950,92.081632653,92.307692308,92.769230769,88.615384615,92.160000000,91.805825243,96.000000000,92.198019802,96.000000000,92.307692308,91.373493976
96.049019608,94.160975610,93.655172414,96.044334975,94.030612245,93.751196172,93.751196172,90.471153846,94.090000000,94.160975610,97.000000000,93.655172414,97.000000000,93.751196172,92.380952381
96.049019608,94.160975610,93.655172414,96.044334975,94.030612245,93.751196172,93.751196172,90.471153846,94.090000000,94.160975610,97.000000000,93.655172414,97.000000000,93.751196172,92.380952381
96.049019608,94.160975610,93.655172414,96.044334975,94.030612245,93.751196172,93.751196172,90.471153846,94.090000000,94.160975610,97.000000000,93.655172414,97.000000000,93.751196172,92.380952381
96.049019608,94.174757282,93.671568627,96.049019608,94.030612245,93.766666667,93.766666667,90.471153846,94.090000000,94.174757282,97.000000000,93.671568627,97.000000000,93.766666667,92.380952381
96.049019608,94.174757282,93.671568627,96.049019608,94.030612245,93.766666667,93.766666667,90.471153846,94.090000000,94.174757282,97.000000000,93.671568627,97.000000000,93.766666667,93.451219512
96.049019608,94.174757282,93.671568627,96.049019608,94.030612245,93.766666667,93.766666667,90.471153846,94.090000000,94.174757282,97.000000000,93.671568627,97.000000000,93.766666667,93.493975904
96.049019608,94.174757282,93.671568627,96.049019608,94.030612245,93.766666667,93.766666667,90.471153846,94.090000000,94.174757282,97.000000000,93.671568627,97.000000000,93.766666667,93.493975904
96.049019608,94.174757282,93.671568627,96.049019608,94.030612245,93.766666667,93.766666667,90.471153846,94.090000000,94.174757282,97.000000000,93.671568627,97.000000000,93.766666667,93.493975904
97.000000000,95.644230769,94.174757282,96.058252427,96.000000000,94.267605634,92.901408451,92.400000000,96.040000000,95.644230769,98.000000000,94.174757282,97.000000000,94.267605634,94.541176471
97.000000000,95.655502392,94.174757282,96.058252427,96.000000000,94.267605634,92.901408451,92.400000000,96.040000000,95.655502392,98.000000000,94.174757282,97.000000000,94.267605634,94.541176471
97.000000000,95.666666667,94.188405797,96.062801932,96.000000000,94.280373832,92.920560748,92.400000000,96.040000000,95.666666667,98.000000000,94.188405797,97.000000000,94.280373832,94.541176471
97.000000000,95.677725118,94.201923077,96.067307692,96.000000000,94.293023256,92.939534884,92.400000000,96.040000000,95.677725118,98.000000000,94.201923077,97.000000000,94.293023256,94.581395349
97.000000000,95.677725118,94.201923077,96.067307692,96.000000000,94.293023256,92.939534884,92.400000000,96.040000000,95.677725118,98.000000000,94.201923077,97.000000000,94.293023256,94.541176471
97.000000000,95.677725118,94.201923077,96.067307692,96.000000000,94.305555556,92.958333333,91.528301887,96.040000000,95.677725118,98.000000000,94.201923077,97.000000000,94.305555556,94.581395349
97.000000000,95.677725118,94.201923077,96.067307692,96.000000000,94.305555556,92.958333333,91.528301887,96.040000000,95.677725118,98.000000000,94.201923077,97.000000000,94.305555556,94.620689655
97.000000000,96.150943396,94.679425837,96.071770335,97.989795918,94.764976959,92.976958525,93.396226415,98.010000000,96.150943396,98.000000000,94.679425837,97.000000000,94.764976959,96.724137931
97.000000000,96.159624413,94.690476190,96.076190476,97.989795918,94.785388128,92.127853881,93.448598131,98.010000000,96.159624413,98.000000000,94.690476190,97.000000000,94.785388128,96.775280899
97.000000000,96.159624413,94.690476190,96.076190476,97.989795918,94.785388128,92.127853881,93.448598131,98.010000000,96.159624413,98.000000000,94.690476190,97.000000000,94.785388128,96.775280899
97.000000000,96.159624413,94.690476190,96.076190476,97.989795918,94.785388128,92.127853881,93.448598131,98.010000000,96.159624413,98.000000000,94.690476190,97.000000000,94.785388128,96.750000000
97.000000000,96.159624413,94.690476190,96.076190476,97.989795918,94.785388128,92.127853881,93.448598131,98.010000000,96.159624413,98.000000000,94.690476190,97.000000000,94.785388128,96.750000000
97.000000000,96.159624413,94.690476190,96.076190476,97.989795918,94.775229358,92.105504587,94.330188679,98.010000000,96.159624413,98.000000000,94.690476190,97.000000000,94.775229358,96.750000000
97.000000000,96.150943396,94.679425837,96.071770335,97.989795918,94.775229358,92.105504587,93.448598131,98.010000000,96.150943396,98.000000000,94.679425837,97.000000000,94.775229358,96.800000000
97.000000000,96.150943396,94.679425837,96.071770335,97.989795918,94.775229358,92.105504587,93.448598131,98.010000000,96.150943396,98.000000000,94.679425837,97.000000000,94.775229358,96.824175824
97.000000000,96.150943396,94.679425837,96.071770335,97.989795918,94.775229358,92.105504587,93.448598131,98.010000000,96.150943396,98.000000000,94.679425837,97.000000000,94.775229358,96.847826087
97.000000000,95.169811321,95.152380952,96.076190476,100.000000000,95.236363636,92.150000000,94.444444444,100.000000000,95.169811321,97.000000000,95.152380952,97.000000000,95.236363636,100.000000000
97.000000000,95.169811321,95.152380952,96.076190476,100.000000000,95.236363636,92.150000000,94.444444444,100.000000000,95.169811321,97.000000000,95.152380952,97.000000000,95.236363636,100.000000000
97.000000000,95.152380952,95.134615385,97.000000000,100.000000000,95.220183486,92.995412844,94.392523364,100.000000000,95.152380952,97.000000000,95.134615385,97.000000000,95.220183486,100.000000000
97.000000000,95.152380952,95.134615385,97.000000000,100.000000000,95.220183486,92.995412844,94.392523364,100.000000000,95.152380952,97.000000000,95.134615385,97.000000000,95.220183486,100.000000000
97.000000000,95.152380952,95.134615385,97.000000000,100.000000000,95.220183486,92.995412844,94.392523364,100.000000000,95.152380952,97.000000000,95.134615385,97.000000000,95.220183486,100.000000000
97.000000000,95.169811321,95.143540670,97.000000000,100.000000000,95.228310502,93.013698630,94.392523364,100.000000000,95.169811321,97.000000000,95.143540670,97.000000000,95.228310502,100.000000000
97.000000000,95.169811321,95.143540670,97.000000000,100.000000000,95.228310502,93.013698630,94.392523364,100.000000000,95.169811321,97.000000000,95.143540670,97.000000000,95.228310502,100.000000000
97.000000000,95.169811321,95.143540670,97.000000000,100.000000000,95.228310502,93.013698630,94.392523364,100.000000000,95.169811321,97.000000000,95.143540670,97.000000000,95.228310502,100.000000000
97.000000000,95.169811321,95.143540670,97.000000000,100.000000000,95.228310502,93.013698630,94.392523364,100.000000000,95.169811321,97.000000000,95.143540670,97.000000000,95.228310502,100.000000000
97.000000000,95.169811321,95.143540670,97.000000000,100.000000000,95.228310502,93.013698630,94.392523364,100.000000000,95.169811321,97.000000000,95.143540670,97.000000000,95.228310502,100.000000000
