"'AlternateResponse(Assign seriousness, Wait)'","'NotChainSuccession(Assign seriousness, Wait)'","'RespondedExistence(Closed, Wait)'","'NotSuccession(Closed, Wait)'","'RespondedExistence(Resolve ticket, Wait)'","'NotSuccession(Resolve ticket, Wait)'","'ChainResponse(Take in charge ticket, Wait)'",'AtMostOne(Wait)',"'RespondedExistence(Wait, Assign seriousness)'","'NotSuccession(Wait, Assign seriousness)'","'AlternateResponse(Wait, Closed)'","'NotChainSuccession(Wait, Closed)'","'AlternateResponse(Wait, Resolve ticket)'","'RespondedExistence(Wait, Take in charge ticket)'","'NotSuccession(Wait, Take in charge ticket)'"
27.440000000,26.276923077,28.000000000,28.000000000,28.037383178,28.000000000,24.424242424,27.440000000,28.000000000,28.000000000,26.133333333,28.000000000,26.133333333,25.200000000,25.829457364
28.420000000,27.229007634,29.000000000,29.000000000,28.971962617,29.000000000,25.363636364,28.420000000,29.000000000,29.000000000,27.129032258,29.000000000,27.129032258,26.193548387,26.769230769
29.400000000,28.181818182,30.000000000,30.000000000,29.906542056,30.000000000,26.303030303,29.400000000,30.000000000,30.000000000,28.125000000,30.000000000,28.125000000,27.187500000,27.709923664
29.400000000,28.181818182,30.000000000,30.000000000,29.906542056,30.000000000,26.303030303,29.400000000,30.000000000,30.000000000,28.125000000,30.000000000,28.125000000,27.187500000,27.709923664
28.420000000,27.229007634,29.000000000,29.000000000,28.971962617,29.000000000,25.363636364,28.420000000,29.000000000,29.000000000,27.129032258,29.000000000,27.129032258,26.193548387,26.769230769
28.420000000,27.229007634,29.000000000,29.000000000,28.971962617,29.000000000,25.110000000,28.420000000,29.000000000,29.000000000,27.129032258,29.000000000,27.129032258,26.193548387,26.786259542
28.420000000,27.229007634,29.000000000,29.000000000,28.971962617,29.000000000,25.110000000,28.420000000,29.000000000,29.000000000,27.129032258,29.000000000,27.129032258,26.193548387,26.786259542
28.420000000,27.671755725,29.000000000,29.000000000,28.971962617,29.000000000,26.059405941,28.420000000,29.000000000,29.000000000,27.129032258,29.000000000,27.129032258,27.129032258,26.803030303
29.400000000,28.636363636,30.000000000,30.000000000,29.906542056,30.000000000,26.990099010,29.400000000,30.000000000,30.000000000,28.125000000,30.000000000,28.125000000,28.125000000,27.744360902
30.380000000,29.601503759,31.000000000,31.000000000,30.841121495,31.000000000,27.920792079,30.380000000,31.000000000,31.000000000,29.121212121,31.000000000,29.121212121,29.121212121,28.686567164
31.360000000,30.577777778,32.000000000,32.000000000,31.775700935,32.000000000,29.490196078,31.040000000,32.000000000,32.000000000,29.257142857,32.000000000,29.257142857,30.171428571,29.197080292
32.340000000,31.544117647,33.000000000,33.000000000,32.710280374,33.000000000,30.411764706,32.010000000,33.000000000,33.000000000,30.250000000,33.000000000,30.250000000,31.166666667,30.130434783
33.320000000,32.510948905,34.000000000,34.000000000,33.644859813,34.000000000,31.333333333,32.980000000,34.000000000,34.000000000,31.243243243,34.000000000,31.243243243,32.162162162,31.064748201
32.340000000,31.544117647,33.000000000,33.000000000,32.710280374,33.000000000,30.116504854,32.010000000,33.000000000,33.000000000,30.250000000,33.000000000,30.250000000,31.166666667,30.151079137
32.340000000,32.029411765,33.000000000,33.000000000,32.710280374,33.000000000,31.057692308,32.010000000,33.000000000,33.000000000,30.250000000,33.000000000,30.250000000,32.083333333,30.171428571
32.340000000,32.029411765,33.000000000,33.000000000,32.710280374,33.000000000,30.761904762,32.010000000,33.000000000,33.000000000,30.250000000,33.000000000,30.250000000,32.083333333,30.191489362
33.320000000,33.007299270,34.000000000,34.000000000,33.644859813,34.000000000,31.666666667,32.980000000,34.000000000,34.000000000,31.243243243,34.000000000,31.243243243,33.081081081,31.126760563
34.300000000,33.985507246,35.000000000,35.000000000,34.579439252,35.000000000,32.571428571,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,34.078947368,32.062937063
34.300000000,33.985507246,35.000000000,35.000000000,34.579439252,35.000000000,32.603773585,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,34.078947368,32.083333333
35.280000000,34.964028777,36.000000000,36.000000000,35.514018692,36.000000000,33.509433962,34.920000000,36.000000000,36.000000000,33.230769231,36.000000000,33.230769231,35.076923077,33.020689655
34.300000000,34.492753623,35.000000000,35.000000000,34.579439252,35.000000000,33.542056075,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,35.000000000,32.103448276
33.320000000,33.503649635,34.000000000,34.000000000,33.644859813,34.000000000,32.635514019,32.980000000,34.000000000,34.000000000,31.243243243,34.000000000,31.243243243,34.000000000,31.166666667
34.300000000,34.492753623,35.000000000,35.000000000,34.579439252,35.000000000,33.542056075,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,35.000000000,32.103448276
33.960396040,34.496402878,35.000000000,35.000000000,34.579439252,35.000000000,33.542056075,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,35.000000000,32.103448276
33.960396040,34.496402878,35.000000000,35.000000000,34.579439252,35.000000000,33.542056075,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,35.000000000,32.103448276
33.960396040,34.496402878,35.000000000,35.000000000,34.579439252,35.000000000,33.542056075,33.950000000,35.000000000,35.000000000,32.236842105,35.000000000,32.236842105,35.000000000,32.103448276
34.930693069,35.485714286,36.000000000,36.000000000,35.514018692,36.000000000,34.448598131,34.920000000,36.000000000,36.000000000,33.230769231,36.000000000,33.230769231,36.000000000,33.041095890
34.920000000,36.475177305,37.000000000,37.000000000,36.448598131,37.000000000,35.925925926,35.520000000,35.195121951,37.000000000,33.390243902,37.000000000,33.390243902,37.000000000,33.523489933
34.920000000,36.475177305,37.000000000,37.000000000,36.448598131,37.000000000,35.925925926,35.520000000,35.195121951,37.000000000,33.390243902,37.000000000,33.390243902,37.000000000,33.523489933
35.890000000,37.464788732,38.000000000,38.000000000,37.735849057,38.000000000,36.862385321,36.480000000,36.190476190,38.000000000,34.380952381,38.000000000,34.380952381,38.000000000,34.476821192
35.890000000,37.464788732,38.000000000,38.000000000,37.735849057,38.000000000,36.862385321,36.480000000,36.190476190,38.000000000,34.380952381,38.000000000,34.380952381,38.000000000,34.476821192
36.860000000,38.454545455,39.000000000,39.000000000,38.679245283,39.000000000,37.761467890,37.440000000,37.186046512,39.000000000,35.372093023,39.000000000,35.372093023,39.000000000,35.407894737
37.841584158,39.448275862,40.000000000,40.000000000,39.622641509,40.000000000,38.309090909,38.400000000,38.181818182,40.000000000,36.363636364,40.000000000,36.363636364,40.000000000,36.363636364
37.841584158,39.448275862,40.000000000,40.000000000,39.622641509,40.000000000,38.309090909,38.400000000,38.181818182,40.000000000,36.363636364,40.000000000,36.363636364,40.000000000,36.363636364
38.811881188,40.438356164,41.000000000,41.000000000,40.566037736,41.000000000,39.200000000,39.360000000,39.177777778,41.000000000,37.355555556,41.000000000,37.355555556,41.000000000,37.296774194
38.811881188,40.438356164,41.000000000,41.000000000,40.952380952,41.000000000,39.559633028,39.360000000,39.177777778,41.000000000,37.355555556,41.000000000,37.355555556,41.000000000,37.272727273
38.811881188,40.438356164,41.000000000,41.000000000,40.952380952,41.000000000,39.518518519,39.360000000,39.177777778,41.000000000,37.355555556,41.000000000,37.355555556,41.000000000,37.248366013
39.782178218,41.428571429,42.000000000,42.000000000,42.307692308,42.000000000,40.458715596,40.320000000,40.173913043,42.000000000,38.347826087,42.000000000,38.347826087,42.000000000,38.206451613
40.752475248,42.418918919,43.000000000,43.000000000,43.269230769,43.000000000,41.357798165,41.280000000,41.170212766,43.000000000,39.340425532,43.000000000,39.340425532,43.000000000,39.141025641
40.752475248,41.837837838,43.000000000,43.000000000,43.809523810,43.000000000,40.416666667,41.280000000,41.170212766,43.000000000,39.340425532,43.000000000,39.340425532,42.085106383,39.116129032
40.752475248,41.837837838,43.000000000,43.000000000,43.809523810,43.000000000,40.416666667,41.280000000,41.170212766,43.000000000,39.340425532,43.000000000,39.340425532,42.085106383,39.116129032
41.722772277,42.818791946,44.000000000,44.000000000,44.761904762,44.000000000,41.314814815,42.240000000,42.166666667,44.000000000,40.333333333,44.000000000,40.333333333,43.083333333,40.051282051
42.693069307,43.800000000,45.000000000,45.000000000,46.226415094,44.419354839,41.825688073,43.200000000,43.163265306,45.000000000,41.326530612,45.000000000,41.326530612,44.081632653,41.012658228
42.693069307,43.800000000,45.000000000,45.000000000,46.226415094,44.419354839,41.825688073,43.200000000,43.163265306,45.000000000,41.326530612,45.000000000,41.326530612,44.081632653,41.012658228
42.680000000,44.781456954,46.000000000,46.000000000,47.663551402,44.544303797,42.819819820,43.700000000,42.392156863,46.000000000,41.490196078,46.000000000,41.490196078,45.098039216,41.456790123
42.680000000,44.781456954,46.000000000,46.000000000,47.663551402,44.544303797,42.819819820,43.700000000,42.392156863,46.000000000,41.490196078,46.000000000,41.490196078,45.098039216,41.456790123
42.680000000,44.781456954,46.000000000,46.000000000,47.663551402,44.544303797,42.819819820,43.700000000,42.392156863,46.000000000,41.490196078,46.000000000,41.490196078,45.098039216,41.456790123
42.680000000,44.781456954,46.000000000,46.000000000,47.663551402,44.544303797,42.763636364,43.700000000,42.392156863,46.000000000,41.490196078,46.000000000,41.490196078,45.098039216,41.428571429
43.650000000,45.763157895,47.000000000,47.000000000,48.598130841,45.522012579,43.636363636,44.650000000,43.384615385,47.000000000,42.480769231,47.000000000,42.480769231,46.096153846,42.358024691
43.650000000,45.763157895,47.000000000,47.000000000,48.113207547,45.512658228,43.636363636,44.650000000,43.384615385,47.000000000,42.480769231,47.000000000,42.480769231,46.096153846,42.358024691
44.620000000,46.745098039,48.000000000,48.000000000,49.056603774,46.490566038,44.108108108,45.600000000,44.377358491,48.000000000,43.471698113,48.000000000,43.471698113,47.094339623,42.731707317
45.590000000,47.727272727,49.000000000,49.000000000,50.000000000,47.468750000,44.972972973,46.550000000,45.370370370,49.000000000,44.462962963,49.000000000,44.462962963,48.092592593,43.654545455
45.590000000,47.727272727,49.000000000,49.000000000,50.000000000,47.468750000,44.972972973,46.550000000,45.370370370,49.000000000,44.462962963,49.000000000,44.462962963,48.092592593,43.654545455
46.560000000,48.709677419,50.000000000,50.000000000,50.943396226,48.447204969,45.837837838,47.500000000,46.363636364,50.000000000,45.454545455,50.000000000,45.454545455,49.090909091,44.578313253
47.530000000,49.692307692,51.000000000,51.000000000,51.886792453,49.425925926,45.837837838,48.450000000,47.357142857,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.502994012
46.545454545,49.683870968,51.000000000,51.000000000,51.886792453,49.425925926,45.837837838,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.502994012
47.515151515,50.666666667,52.000000000,52.000000000,52.830188679,50.404907975,46.702702703,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,46.428571429
47.515151515,50.666666667,52.000000000,52.000000000,52.830188679,50.404907975,46.702702703,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,46.428571429
48.484848485,51.649681529,53.000000000,53.000000000,53.773584906,51.384146341,47.142857143,50.350000000,48.431034483,53.000000000,48.431034483,53.000000000,48.431034483,52.086206897,46.764705882
48.484848485,51.649681529,53.000000000,53.000000000,53.773584906,51.384146341,47.142857143,50.350000000,48.431034483,53.000000000,48.431034483,53.000000000,48.431034483,52.086206897,46.764705882
47.515151515,50.666666667,52.000000000,52.000000000,52.830188679,50.404907975,46.285714286,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,45.846153846
48.484848485,51.649681529,53.000000000,53.000000000,53.773584906,51.384146341,47.142857143,50.350000000,48.431034483,53.000000000,48.431034483,53.000000000,48.431034483,52.086206897,46.764705882
48.484848485,51.649681529,53.000000000,53.000000000,53.271028037,51.393939394,47.142857143,50.350000000,48.431034483,53.000000000,48.431034483,53.000000000,48.431034483,52.086206897,46.764705882
47.515151515,50.666666667,52.000000000,52.000000000,52.336448598,50.414634146,46.285714286,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,45.846153846
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.360360360,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,44.892215569
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.360360360,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,44.892215569
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.360360360,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,44.892215569
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.360360360,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,44.892215569
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.360360360,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,44.892215569
47.515151515,50.666666667,52.000000000,52.000000000,51.886792453,50.404907975,46.285714286,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,45.846153846
47.515151515,50.666666667,52.000000000,52.000000000,52.380952381,50.395061728,46.285714286,49.400000000,47.438596491,52.000000000,47.438596491,52.000000000,47.438596491,51.087719298,45.846153846
46.545454545,49.683870968,51.000000000,51.000000000,51.428571429,49.416149068,45.772727273,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.469879518
46.545454545,49.683870968,51.000000000,51.000000000,50.943396226,49.425925926,45.706422018,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.436363636
46.545454545,49.683870968,51.000000000,51.000000000,50.914285714,49.416149068,45.706422018,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.436363636
46.040816327,48.692810458,50.000000000,50.000000000,49.971428571,48.437500000,44.844036697,47.500000000,45.454545455,50.000000000,45.454545455,50.000000000,45.454545455,49.090909091,44.512195122
46.040816327,48.692810458,50.000000000,50.000000000,49.971428571,48.437500000,44.844036697,47.500000000,45.454545455,50.000000000,45.454545455,50.000000000,45.454545455,49.090909091,44.512195122
47.020408163,49.675324675,51.000000000,51.000000000,50.914285714,49.416149068,45.706422018,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.436363636
47.020408163,49.675324675,51.000000000,51.000000000,50.914285714,49.416149068,45.706422018,48.450000000,46.446428571,51.000000000,46.446428571,51.000000000,46.446428571,50.089285714,45.436363636
47.020408163,49.683870968,51.000000000,51.000000000,50.914285714,49.425925926,46.145454545,47.940000000,46.526315789,51.000000000,45.631578947,51.000000000,45.631578947,50.105263158,44.892215569
47.020408163,49.683870968,51.000000000,51.000000000,50.914285714,49.425925926,46.145454545,47.940000000,46.526315789,51.000000000,45.631578947,51.000000000,45.631578947,50.105263158,44.892215569
