Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-753569621,Accepted-Wait,Ryouhei,2012/06/11 06:54:29.000,Variant 32,32,Accepted,Medium,Wait,jp,Org line C,E_10,,,PROD802,Japan
1-753646102,Accepted-In Progress,Thomas,2012/06/03 22:47:58.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line C,,,,PROD330,USA
1-753713441,Accepted-In Progress,Amit,2012/06/04 09:19:20.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line A2,A2_4,,,PROD500,INDIA
1-753768558,Accepted-In Progress,Marc,2012/06/04 11:25:16.000,Variant 2,2,Accepted,Medium,In Progress,be,Org line A2,A2_4,,,PROD41,Belgium
1-753815551,Accepted-In Progress,Ian,2012/06/04 11:28:12.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-753815551,Accepted-Assigned,Ian,2012/06/04 13:08:55.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-753815676,Accepted-In Progress,Ian,2012/06/04 11:35:58.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-753815676,Accepted-Assigned,Ian,2012/06/04 13:53:09.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-753878023,Accepted-In Progress,Michel,2012/06/04 12:14:07.000,Variant 2,2,Accepted,Medium,In Progress,fr,Org line C,,,,PROD209,France
1-753944613,Accepted-In Progress,Ian,2012/06/04 14:30:02.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-753944613,Accepted-Assigned,Ian,2012/06/04 16:35:57.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-754168350,Accepted-In Progress,Praveen,2012/06/04 22:27:38.000,Variant 174,174,Accepted,High,In Progress,se,Org line C,E_10,,,PROD154,Sweden
1-754168350,Queued-Awaiting Assignment,Praveen,2012/06/07 20:30:43.000,Variant 174,174,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD154,Sweden
1-754168350,Accepted-In Progress,Parbhat,2012/06/07 20:35:32.000,Variant 174,174,Accepted,High,In Progress,se,Org line C,E_10,,,PROD154,Sweden
1-754168350,Accepted-Assigned,Ankit,2012/06/07 20:36:14.000,Variant 174,174,Accepted,High,Assigned,se,Org line C,E_10,,,PROD154,Sweden
1-754168350,Queued-Awaiting Assignment,Martin,2012/06/07 21:17:30.000,Variant 174,174,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD154,Sweden
1-754350709,Accepted-In Progress,Ratikanta,2012/06/05 10:42:00.000,Variant 4,4,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD730,Sweden
1-754350709,Accepted-Wait,Ratikanta,2012/06/05 15:35:33.000,Variant 4,4,Accepted,Medium,Wait,se,Org line A2,A2_1,,,PROD730,Sweden
1-754450223,Accepted-In Progress,Jenny,2012/06/05 10:52:23.000,Variant 2,2,Accepted,High,In Progress,se,Org line G1,E_6,,,PROD292,Sweden
1-754450603,Accepted-In Progress,Jenny,2012/06/05 10:53:56.000,Variant 2,2,Accepted,High,In Progress,se,Org line G1,E_6,,,PROD292,Sweden
1-754526611,Accepted-In Progress,Peter,2012/06/05 12:55:32.000,Variant 8,8,Accepted,High,In Progress,se,Org line C,E_7,,,PROD671,Sweden
1-754526611,Queued-Awaiting Assignment,Peter,2012/06/05 13:27:59.000,Variant 8,8,Queued,High,Awaiting Assignment,se,Org line C,E_7,,,PROD671,Sweden
1-754526611,Accepted-In Progress,Peter,2012/06/05 18:21:46.000,Variant 8,8,Accepted,High,In Progress,se,Org line C,E_7,,,PROD671,Sweden
1-754539158,Accepted-In Progress,Ian,2012/06/05 13:19:36.000,Variant 3,3,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-754539158,Accepted-Assigned,Ian,2012/06/05 13:23:56.000,Variant 3,3,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-754584941,Accepted-In Progress,Olle,2012/06/05 13:36:48.000,Variant 17,17,Accepted,High,In Progress,se,Org line C,E_2,,,PROD330,Sweden
1-754584941,Accepted-Assigned,Olle,2012/06/05 13:44:41.000,Variant 17,17,Accepted,High,Assigned,se,Org line C,E_2,,,PROD330,Sweden
1-754584941,Accepted-In Progress,Olle,2012/06/05 13:58:00.000,Variant 17,17,Accepted,High,In Progress,se,Org line C,E_2,,,PROD330,Sweden
1-754582299,Accepted-In Progress,Ian,2012/06/05 14:12:32.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-754582299,Accepted-Assigned,Ian,2012/06/05 16:57:00.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-754744405,Accepted-In Progress,Mats,2012/06/05 16:42:00.000,Variant 2,2,Accepted,Medium,In Progress,be,Org line C,E_3,,,PROD382,USA
1-755039071,Accepted-In Progress,Ryou,2012/06/06 06:51:21.000,Variant 2,2,Accepted,Major,In Progress,jp,Org line C,V3_2,,,PROD214,Japan
1-754949761,Queued-Awaiting Assignment,Srinivasan,2012/06/06 07:34:19.000,Variant 175,175,Queued,High,Awaiting Assignment,in,Org line B,E_10,,,PROD452,INDIA
1-754949761,Accepted-In Progress,Rijin,2012/06/06 07:35:41.000,Variant 175,175,Accepted,High,In Progress,in,Org line B,E_10,,,PROD452,INDIA
1-754949761,Accepted-Assigned,Sujith,2012/06/08 12:28:48.000,Variant 175,175,Accepted,High,Assigned,in,Org line B,E_10,,,PROD452,INDIA
1-754949761,Accepted-Wait,Sujith,2012/06/08 14:53:53.000,Variant 175,175,Accepted,High,Wait,in,Org line B,E_10,,,PROD452,INDIA
1-754949761,Accepted-In Progress,Sujith,2012/06/12 15:07:26.000,Variant 175,175,Accepted,High,In Progress,in,Org line B,E_10,,,PROD452,INDIA
1-754949761,Accepted-Wait,Sujith,2012/06/12 16:21:10.000,Variant 175,175,Accepted,High,Wait,in,Org line B,E_10,,,PROD452,INDIA
1-755123451,Accepted-In Progress,Flavio,2012/06/06 13:48:04.000,Variant 2,2,Accepted,Medium,In Progress,br,Org line A2,A2_2,,,PROD135,Brazil
1-755151337,Accepted-In Progress,Krzysztof,2012/06/06 14:02:19.000,Variant 4,4,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD761,POLAND
1-755151337,Accepted-Wait,Krzysztof,2012/06/06 14:22:35.000,Variant 4,4,Accepted,Medium,Wait,pl,Org line A2,A2_1,,,PROD761,POLAND
1-755193882,Accepted-In Progress,Ian,2012/06/06 16:39:18.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-755193882,Accepted-Assigned,Ian,2012/06/06 16:39:50.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-755218095,Accepted-In Progress,Ian,2012/06/06 16:59:53.000,Variant 3,3,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-755218095,Accepted-Assigned,Ian,2012/06/14 09:38:36.000,Variant 3,3,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-755198841,Accepted-In Progress,David,2012/06/06 17:31:49.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line A2,A2_3,,,PROD488,USA
1-755248531,Accepted-In Progress,Thiago,2012/06/06 22:40:56.000,Variant 2,2,Accepted,High,In Progress,br,Org line B,E_6,,,PROD143,Brazil
1-755443602,Accepted-In Progress,Marc,2012/06/07 10:48:12.000,Variant 17,17,Accepted,Low,In Progress,se,Org line F,,,,PROD535,Belgium
1-755443602,Accepted-Assigned,Marc,2012/06/07 10:49:11.000,Variant 17,17,Accepted,Low,Assigned,se,Org line F,,,,PROD535,Belgium
1-755443602,Accepted-In Progress,Marc,2012/06/07 11:03:55.000,Variant 17,17,Accepted,Low,In Progress,se,Org line F,,,,PROD535,Belgium
1-755478621,Accepted-In Progress,Börje,2012/06/07 11:23:55.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD671,Sweden
1-755467807,Accepted-In Progress,Niklas,2012/06/07 11:38:08.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-755467807,Queued-Awaiting Assignment,Niklas,2012/06/07 11:39:44.000,Variant 8,8,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_2,,,PROD681,Sweden
1-755467807,Accepted-In Progress,Niklas,2012/06/07 11:42:35.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-755773369,Accepted-In Progress,Peter,2012/06/07 18:07:28.000,Variant 2,2,Accepted,Major,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-755797667,Accepted-In Progress,Eric,2012/06/07 20:39:13.000,Variant 2,2,Accepted,Low,In Progress,ca,Org line C,,,,OTHERS,Canada
1-755985697,Accepted-In Progress,Ian,2012/06/08 10:33:24.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-755985697,Accepted-Assigned,Ian,2012/06/08 10:38:37.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-756111935,Accepted-In Progress,Rickard,2012/06/08 12:06:09.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-756110987,Accepted-In Progress,Rakesh,2012/06/08 12:06:15.000,Variant 176,176,Accepted,High,In Progress,se,Org line C,E_10,,,PROD659,Sweden
1-756110987,Queued-Awaiting Assignment,Rakesh,2012/06/08 12:07:50.000,Variant 176,176,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD659,Sweden
1-756110987,Accepted-In Progress,Manisha,2012/06/08 12:19:22.000,Variant 176,176,Accepted,High,In Progress,se,Org line C,E_10,,,PROD659,Sweden
1-756110987,Queued-Awaiting Assignment,Praveen,2012/06/08 12:31:24.000,Variant 176,176,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD659,Sweden
1-756110987,Queued-Awaiting Assignment,Martin,2012/06/08 13:23:16.000,Variant 176,176,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD659,Sweden
1-756265856,Accepted-In Progress,Ian,2012/06/08 16:36:00.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-756265856,Accepted-Assigned,Ian,2012/06/08 16:45:37.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-756296231,Accepted-In Progress,Martin,2012/06/08 16:38:24.000,Variant 36,36,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD804,Sweden
1-756296231,Accepted-In Progress,Martin,2012/06/08 16:50:17.000,Variant 36,36,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD804,Sweden
1-756296231,Accepted-Assigned,Andreas,2012/06/11 11:39:13.000,Variant 36,36,Accepted,Low,Assigned,se,Org line C,C_6,,,PROD804,Sweden
1-756296231,Accepted-In Progress,Andreas,2012/06/11 14:20:05.000,Variant 36,36,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD804,Sweden
1-756300970,Queued-Awaiting Assignment,Peter,2012/06/08 16:39:57.000,Variant 20,20,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD673,Sweden
1-756300970,Accepted-In Progress,Per,2012/06/12 08:06:05.000,Variant 20,20,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-756296861,Accepted-In Progress,Sachin,2012/06/08 18:15:36.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line V5,,,,PROD221,Sweden
1-756301789,Queued-Awaiting Assignment,Peter,2012/06/08 19:53:20.000,Variant 177,177,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD673,Sweden
1-756301789,Queued-Awaiting Assignment,Peter,2012/06/08 19:53:21.000,Variant 177,177,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD673,Sweden
1-756301789,Accepted-In Progress,Per,2012/06/12 08:05:11.000,Variant 177,177,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-756484463,Accepted-In Progress,Neeraj,2012/06/10 04:58:06.000,Variant 178,178,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-756484463,Accepted-Wait,Neeraj,2012/06/10 04:58:47.000,Variant 178,178,Accepted,High,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-756484463,Accepted-Wait,Neeraj,2012/06/10 06:27:41.000,Variant 178,178,Accepted,High,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-756603706,Accepted-In Progress,Sophie,2012/06/11 10:00:31.000,Variant 2,2,Accepted,Low,In Progress,se,Org line A2,A2_1,,,PROD350,China
1-756712218,Accepted-In Progress,Paulina,2012/06/11 10:43:55.000,Variant 5,5,Accepted,Major,In Progress,pl,Org line A2,A2_1,,,PROD776,POLAND
1-756712218,Queued-Awaiting Assignment,Paulina,2012/06/11 11:00:37.000,Variant 5,5,Queued,Major,Awaiting Assignment,pl,Org line A2,A2_1,,,PROD776,POLAND
1-756651699,Accepted-In Progress,Leif,2012/06/11 10:44:56.000,Variant 179,179,Accepted,Medium,In Progress,se,Org line V2,,,,PROD615,Sweden
1-756651699,Accepted-In Progress,Leif,2012/06/11 10:59:01.000,Variant 179,179,Accepted,Medium,In Progress,se,Org line V2,,,,PROD615,Sweden
1-756651699,Accepted-Assigned,Leif,2012/06/11 11:20:23.000,Variant 179,179,Accepted,Medium,Assigned,se,Org line V2,,,,PROD615,Sweden
1-756651699,Accepted-Wait,Leif,2012/06/14 10:04:22.000,Variant 179,179,Accepted,Medium,Wait,se,Org line V2,,,,PROD615,Sweden
1-756926423,Accepted-In Progress,Przemyslaw,2012/06/11 14:06:21.000,Variant 4,4,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD761,POLAND
1-756926423,Accepted-Wait,Przemyslaw,2012/06/11 14:06:29.000,Variant 4,4,Accepted,Medium,Wait,pl,Org line A2,A2_1,,,PROD761,POLAND
1-756787020,Accepted-In Progress,Michal,2012/06/11 14:17:17.000,Variant 2,2,Accepted,Low,In Progress,pl,Org line A2,A2_1,,,PROD110,POLAND
1-756998975,Accepted-In Progress,Ewa,2012/06/11 14:57:27.000,Variant 10,10,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-756998975,Accepted-In Progress,Ewa,2012/06/11 15:01:41.000,Variant 10,10,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-756979533,Accepted-Wait,Sumesh,2012/06/11 16:54:37.000,Variant 11,11,Accepted,Medium,Wait,fr,Org line A2,A2_2,,,PROD698,0
1-757113161,Accepted-In Progress,Aurelie,2012/06/11 17:04:18.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line C,C_5,,,PROD473,France
1-757113161,Queued-Awaiting Assignment,Aurelie,2012/06/11 17:10:17.000,Variant 8,8,Queued,Medium,Awaiting Assignment,se,Org line C,C_5,,,PROD473,France
1-757113161,Accepted-In Progress,Mikael,2012/06/11 17:15:59.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line C,C_5,,,PROD473,Sweden
1-757096237,Accepted-In Progress,Ian,2012/06/11 17:26:26.000,Variant 28,28,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757096237,Accepted-Assigned,Ian,2012/06/11 17:31:53.000,Variant 28,28,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757096237,Accepted-In Progress,Tomasz,2012/06/13 12:01:55.000,Variant 28,28,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,POLAND
1-757096237,Accepted-Wait,Tomasz,2012/06/14 16:43:04.000,Variant 28,28,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD236,POLAND
1-757154661,Queued-Awaiting Assignment,Craig,2012/06/11 23:06:30.000,Variant 180,180,Queued,High,Awaiting Assignment,se,Org line F,,,,PROD417,Sweden
1-757154661,Accepted-In Progress,Stefan,2012/06/12 12:39:59.000,Variant 180,180,Accepted,High,In Progress,se,Org line F,,,,PROD417,Sweden
1-757154661,Accepted-Assigned,William,2012/06/12 12:41:31.000,Variant 180,180,Accepted,High,Assigned,se,Org line F,,,,PROD417,Sweden
1-757154661,Accepted-Assigned,Milos,2012/06/12 12:51:38.000,Variant 180,180,Accepted,High,Assigned,se,Org line F,,,,PROD417,Sweden
1-757480343,Accepted-In Progress,Ian,2012/06/12 10:43:36.000,Variant 52,52,Accepted,Medium,In Progress,se,Org line G4,,,,PROD236,United Kingdom
1-757480343,Accepted-Assigned,Ian,2012/06/14 09:38:57.000,Variant 52,52,Accepted,Medium,Assigned,se,Org line G4,,,,PROD236,United Kingdom
1-757480343,Queued-Awaiting Assignment,Ing-Marie,2012/06/14 17:18:38.000,Variant 52,52,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD236,Sweden
1-757480762,Accepted-In Progress,Ian,2012/06/12 11:34:53.000,Variant 22,22,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757480762,Accepted-In Progress,Ian,2012/06/12 13:12:05.000,Variant 22,22,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757480762,Accepted-Assigned,Ian,2012/06/14 09:38:47.000,Variant 22,22,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757533524,Accepted-In Progress,Conny,2012/06/12 11:57:31.000,Variant 8,8,Accepted,High,In Progress,se,Org line V2,,,,PROD42,Sweden
1-757533524,Queued-Awaiting Assignment,Conny,2012/06/12 13:34:06.000,Variant 8,8,Queued,High,Awaiting Assignment,se,Org line V2,,,,PROD42,Sweden
1-757533524,Accepted-In Progress,Conny,2012/06/12 15:29:10.000,Variant 8,8,Accepted,High,In Progress,se,Org line V2,,,,PROD42,Sweden
1-757564651,Accepted-In Progress,Peter,2012/06/12 12:19:13.000,Variant 24,24,Accepted,High,In Progress,se,Org line C,E_7,,,PROD673,Sweden
1-757564651,Queued-Awaiting Assignment,Peter,2012/06/12 12:21:08.000,Variant 24,24,Queued,High,Awaiting Assignment,se,Org line C,E_7,,,PROD673,Sweden
1-757564651,Queued-Awaiting Assignment,Sten,2012/06/14 08:17:55.000,Variant 24,24,Queued,High,Awaiting Assignment,se,Org line C,E_6,,,PROD673,Sweden
1-757510345,Queued-Awaiting Assignment,Anson,2012/06/12 12:22:50.000,Variant 7,7,Queued,Medium,Awaiting Assignment,cn,Org line A2,A2_5,,,PROD789,China
1-757615671,Accepted-In Progress,Andreas,2012/06/12 14:04:59.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-757671923,Accepted-In Progress,Peter,2012/06/12 14:06:49.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-757671923,Queued-Awaiting Assignment,Peter,2012/06/12 14:08:37.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-757671208,Accepted-In Progress,Robert,2012/06/12 14:23:20.000,Variant 181,181,Accepted,Major,In Progress,us,Org line C,E_4,,,PROD348,USA
1-757671208,Accepted-Wait,Robert,2012/06/12 14:24:23.000,Variant 181,181,Accepted,Major,Wait,us,Org line C,E_4,,,PROD348,USA
1-757671208,Queued-Awaiting Assignment,Robert,2012/06/13 12:04:35.000,Variant 181,181,Queued,Major,Awaiting Assignment,us,Org line C,E_4,,,PROD348,USA
1-757671208,Accepted-In Progress,Kjell,2012/06/13 12:05:17.000,Variant 181,181,Accepted,Major,In Progress,us,Org line C,E_4,,,PROD348,Sweden
1-757589842,Accepted-In Progress,Lars-Göran,2012/06/12 14:42:26.000,Variant 2,2,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-757671975,Accepted-In Progress,Peter,2012/06/12 15:05:08.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-757671975,Queued-Awaiting Assignment,Peter,2012/06/12 15:06:16.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-757715045,Accepted-In Progress,Peter,2012/06/12 15:09:48.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD821,Belgium
1-757715045,Queued-Awaiting Assignment,Peter,2012/06/12 15:10:43.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD821,Belgium
1-757715125,Accepted-In Progress,Peter,2012/06/12 15:12:56.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-757715125,Queued-Awaiting Assignment,Peter,2012/06/12 15:15:39.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-757715285,Accepted-In Progress,Peter,2012/06/12 15:43:50.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-757715285,Queued-Awaiting Assignment,Peter,2012/06/12 15:45:09.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-757715705,Accepted-In Progress,Peter,2012/06/12 15:47:47.000,Variant 5,5,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-757715705,Queued-Awaiting Assignment,Peter,2012/06/12 15:50:01.000,Variant 5,5,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-757709801,Accepted-Wait,Alan,2012/06/12 16:00:03.000,Variant 11,11,Accepted,High,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-757793972,Accepted-In Progress,Niklas,2012/06/12 16:00:53.000,Variant 2,2,Accepted,Low,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-757779170,Accepted-In Progress,Jerker,2012/06/12 16:02:20.000,Variant 2,2,Accepted,Low,In Progress,se,Org line A2,A2_3,,,PROD240,Sweden
1-757827277,Accepted-In Progress,Sumesh,2012/06/12 17:05:11.000,Variant 33,33,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD698,0
1-757827277,Accepted-In Progress,Sumesh,2012/06/12 17:50:53.000,Variant 33,33,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD698,0
1-757827277,Queued-Awaiting Assignment,Frederic,2012/06/12 17:56:46.000,Variant 33,33,Queued,Medium,Awaiting Assignment,fr,Org line A2,A2_2,,,PROD698,France
1-757936055,Accepted-In Progress,Adam,2012/06/12 23:09:10.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD409,Sweden
1-758090698,Accepted-In Progress,Dusan,2012/06/13 09:50:34.000,Variant 2,2,Accepted,Major,In Progress,se,Org line A2,A2_3,,,PROD617,Sweden
1-758109531,Accepted-In Progress,Cyril,2012/06/13 10:06:25.000,Variant 2,2,Accepted,High,In Progress,fr,Org line C,E_6,,,PROD348,France
1-758231571,Accepted-In Progress,Grzegorz,2012/06/13 13:24:30.000,Variant 12,12,Accepted,High,In Progress,pl,Org line C,E_10,,,PROD600,POLAND
1-758231571,Queued-Awaiting Assignment,Grzegorz,2012/06/13 18:46:51.000,Variant 12,12,Queued,High,Awaiting Assignment,pl,Org line C,E_10,,,PROD600,POLAND
1-758231571,Accepted-Assigned,Krystian,2012/06/14 10:26:10.000,Variant 12,12,Accepted,High,Assigned,pl,Org line C,E_10,,,PROD600,POLAND
1-758210759,Accepted-In Progress,Radoslaw,2012/06/13 13:43:03.000,Variant 2,2,Accepted,High,In Progress,pl,Org line A2,A2_3,,,PROD791,POLAND
1-758257831,Accepted-In Progress,Stefan,2012/06/13 13:51:57.000,Variant 4,4,Accepted,High,In Progress,se,Org line A2,D_1,,,PROD607,Sweden
1-758257831,Accepted-Wait,Stefan,2012/06/13 13:54:13.000,Variant 4,4,Accepted,High,Wait,se,Org line A2,D_1,,,PROD607,Sweden
1-758346501,Accepted-In Progress,Wim,2012/06/13 15:42:23.000,Variant 10,10,Accepted,High,In Progress,se,Org line C,C_5,,,PROD618,Belgium
1-758346501,Accepted-In Progress,Wim,2012/06/13 16:18:13.000,Variant 10,10,Accepted,High,In Progress,se,Org line C,C_5,,,PROD618,Belgium
1-758235785,Accepted-In Progress,Jonas,2012/06/13 16:26:06.000,Variant 2,2,Accepted,Major,In Progress,in,Org line C,E_8,,,PROD473,Sweden
