Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-683752875,Completed-Closed,Febin,2012/02/21 13:17:15.000,Variant 9,9,Completed,Medium,Closed,Org line C,E_8,in,G186 2nd,PROD473,INDIA
1-684108661,Accepted-In Progress,Bharath,2012/02/20 16:55:54.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-684108661,Completed-Closed,Bharath,2012/03/01 16:02:45.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-685018675,Accepted-In Progress,Ewa,2012/02/21 08:23:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-685018675,Completed-Closed,Ewa,2012/02/21 08:27:07.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-684991415,Accepted-In Progress,Roger,2012/02/21 08:47:06.000,Variant 1,1,Accepted,High,In Progress,Org line C,V3_2,se,M12,PROD502,Sweden
1-684991415,Completed-Closed,Roger,2012/04/12 11:05:27.000,Variant 1,1,Completed,High,Closed,Org line C,V3_2,se,M12,PROD502,Sweden
1-685134878,Queued-Awaiting Assignment,Peter,2012/02/21 15:18:27.000,Variant 278,278,Queued,High,Awaiting Assignment,Org line C,E_1,se,G55 2nd,PROD188,Belgium
1-685134878,Accepted-In Progress,Karin,2012/02/22 09:03:48.000,Variant 278,278,Accepted,High,In Progress,Org line C,C_1,se,G56 3rd,PROD188,Sweden
1-685134878,Queued-Awaiting Assignment,Ing-Marie,2012/02/22 09:04:14.000,Variant 278,278,Queued,High,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD188,Sweden
1-685134878,Queued-Awaiting Assignment,Peter,2012/02/22 09:45:02.000,Variant 278,278,Queued,High,Awaiting Assignment,Org line C,E_1,se,G55 2nd,PROD188,Belgium
1-685134878,Accepted-Assigned,Patrik,2012/03/02 11:03:47.000,Variant 278,278,Accepted,High,Assigned,Org line C,E_1,se,G55 2nd,PROD188,Sweden
1-685134878,Queued-Awaiting Assignment,Peter,2012/03/02 11:25:07.000,Variant 278,278,Queued,High,Awaiting Assignment,Org line C,C_1,se,G56 3rd,PROD188,Belgium
1-685134878,Accepted-Assigned,Karin,2012/03/02 11:37:56.000,Variant 278,278,Accepted,High,Assigned,Org line C,C_1,se,G56 3rd,PROD188,Sweden
1-685134878,Queued-Awaiting Assignment,Ing-Marie,2012/03/02 12:32:26.000,Variant 278,278,Queued,High,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD188,Sweden
1-685134878,Accepted-In Progress,Suresh,2012/04/27 15:51:38.000,Variant 278,278,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD188,Sweden
1-685134878,Completed-Closed,Suresh,2012/04/27 15:52:45.000,Variant 278,278,Completed,High,Closed,Org line G4,,se,G51 2nd,PROD188,Sweden
1-685300128,Accepted-In Progress,Joakim,2012/02/21 16:21:18.000,Variant 3,3,Accepted,High,In Progress,Org line C,E_9,se,N12 2nd,PROD745,Sweden
1-685300128,Accepted-Wait,Joakim,2012/03/12 13:08:56.000,Variant 3,3,Accepted,High,Wait,Org line C,E_9,se,N12 2nd,PROD745,Sweden
1-685300128,Completed-Closed,Joakim,2012/04/23 10:07:28.000,Variant 3,3,Completed,High,Closed,Org line C,E_9,se,N12 2nd,PROD745,Sweden
1-686405886,Accepted-In Progress,Dweep,2012/02/22 08:17:44.000,Variant 4,4,Accepted,Medium,In Progress,Org line C,E_1,us,G13 2nd,PROD398,Sweden
1-686405886,Accepted-In Progress,Dweep,2012/05/10 08:27:53.000,Variant 4,4,Accepted,Medium,In Progress,Org line C,E_1,us,G13 2nd,PROD398,Sweden
1-686405886,Completed-Closed,Dweep,2012/05/23 12:59:32.000,Variant 4,4,Completed,Medium,Closed,Org line C,E_1,us,G13 2nd,PROD398,Sweden
1-686475951,Accepted-In Progress,Johnny,2012/02/22 09:13:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_2,be,G58 3rd,PROD329,Sweden
1-686475951,Completed-Closed,Johnny,2012/02/23 16:05:46.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_2,be,G58 3rd,PROD329,Sweden
1-686477306,Accepted-In Progress,Guy,2012/02/22 09:34:06.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_4,be,G111 2nd,PROD153,Belgium
1-686477306,Accepted-In Progress,Guy,2012/03/30 10:42:16.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_4,be,G111 2nd,PROD153,Belgium
1-686477306,Completed-Closed,Guy,2012/03/30 10:43:47.000,Variant 4,4,Completed,High,Closed,Org line A2,A2_4,be,G111 2nd,PROD153,Belgium
1-686557724,Accepted-In Progress,David,2012/02/22 11:44:10.000,Variant 6,6,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686557724,Accepted-Assigned,David,2012/02/22 11:58:47.000,Variant 6,6,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686557724,Accepted-In Progress,David,2012/05/17 10:40:21.000,Variant 6,6,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686557724,Completed-Closed,David,2012/05/17 10:40:23.000,Variant 6,6,Completed,High,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686535660,Accepted-Wait,Aditi,2012/02/22 12:30:34.000,Variant 15,15,Accepted,Medium,Wait,Org line C,E_10,in,G271 2nd,PROD802,Sweden
1-686535660,Completed-Closed,Aditi,2012/03/06 07:52:37.000,Variant 15,15,Completed,Medium,Closed,Org line C,E_10,in,G271 2nd,PROD802,Sweden
1-686531969,Accepted-In Progress,Reinier,2012/02/22 13:17:05.000,Variant 279,279,Accepted,High,In Progress,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
1-686531969,Accepted-In Progress,Reinier,2012/03/01 09:56:46.000,Variant 279,279,Accepted,High,In Progress,Org line V7n,,nl,V32 2nd,PROD542,Netherlands
1-686531969,Queued-Awaiting Assignment,Juan,2012/03/01 09:58:49.000,Variant 279,279,Queued,High,Awaiting Assignment,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Accepted-In Progress,Juan,2012/03/01 10:39:48.000,Variant 279,279,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Completed-Closed,Juan,2012/03/01 10:39:51.000,Variant 279,279,Completed,High,Closed,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Accepted-In Progress,Juan,2012/03/01 10:41:02.000,Variant 279,279,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Completed-Closed,Juan,2012/03/01 10:41:27.000,Variant 279,279,Completed,High,Closed,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Accepted-In Progress,Juan,2012/03/01 10:42:23.000,Variant 279,279,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686531969,Completed-Closed,Juan,2012/03/01 10:48:59.000,Variant 279,279,Completed,High,Closed,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-686581779,Accepted-In Progress,Laurens,2012/02/22 14:50:41.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,0,G11 2nd,PROD49,Belgium
1-686581779,Completed-Closed,Laurens,2012/03/06 11:12:49.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,0,G11 2nd,PROD49,Belgium
1-686642441,Queued-Awaiting Assignment,Jonathan,2012/02/22 15:23:03.000,Variant 280,280,Queued,High,Awaiting Assignment,Org line C,V3_2,se,G49,PROD412,Sweden
1-686642441,Accepted-In Progress,Andrés,2012/02/22 15:35:11.000,Variant 280,280,Accepted,High,In Progress,Org line C,V3_2,se,G49,PROD412,Sweden
1-686642441,Accepted-In Progress,Gustav,2012/02/22 15:57:15.000,Variant 280,280,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686642441,Accepted-Assigned,David,2012/03/07 09:06:58.000,Variant 280,280,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686642441,Accepted-Assigned,Gustav,2012/04/23 14:30:03.000,Variant 280,280,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686642441,Accepted-In Progress,David,2012/04/23 14:30:08.000,Variant 280,280,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686642441,Completed-Closed,David,2012/04/23 14:31:53.000,Variant 280,280,Completed,High,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-686642543,Queued-Awaiting Assignment,Jonathan,2012/02/22 15:27:44.000,Variant 281,281,Queued,High,Awaiting Assignment,Org line C,V3_2,fr,G49,PROD374,Sweden
1-686642543,Accepted-In Progress,Andrés,2012/02/22 15:29:28.000,Variant 281,281,Accepted,High,In Progress,Org line C,V3_2,fr,S36,PROD374,Sweden
1-686642543,Accepted-In Progress,Andrés,2012/02/22 15:29:39.000,Variant 281,281,Accepted,High,In Progress,Org line C,V3_2,fr,S36,PROD374,Sweden
1-686642543,Queued-Awaiting Assignment,Jonathan,2012/02/22 15:29:47.000,Variant 281,281,Queued,High,Awaiting Assignment,Org line C,V3_2,fr,G49,PROD374,Sweden
1-686642543,Queued-Awaiting Assignment,Joakim,2012/02/22 15:30:56.000,Variant 281,281,Queued,High,Awaiting Assignment,Org line G4,,fr,S33 2nd,PROD374,Sweden
1-686642543,Accepted-In Progress,Rickard,2012/02/22 17:08:14.000,Variant 281,281,Accepted,High,In Progress,Org line G4,,fr,S33 2nd,PROD374,Sweden
1-686642543,Completed-Cancelled,Severine,2012/02/22 17:11:15.000,Variant 281,281,Completed,High,Cancelled,Org line A2,A2_4,fr,V23 2nd,PROD374,France
1-686642543,Accepted-In Progress,Sandrine,2012/04/03 16:52:52.000,Variant 281,281,Accepted,High,In Progress,Org line A2,A2_4,fr,V23 2nd,PROD374,France
1-686642543,Completed-Closed,Sandrine,2012/04/11 10:11:06.000,Variant 281,281,Completed,High,Closed,Org line A2,A2_4,fr,V23 2nd,PROD374,France
1-686856862,Accepted-In Progress,Grzegorz,2012/02/23 09:07:54.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_2,pl,G171 2nd,PROD686,POLAND
1-686856862,Completed-Closed,Grzegorz,2012/02/23 09:34:57.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_2,pl,G171 2nd,PROD686,POLAND
1-686854421,Accepted-In Progress,Torbjörn,2012/02/23 09:32:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-686854421,Completed-Closed,Torbjörn,2012/02/24 14:50:02.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-686966285,Accepted-In Progress,Tapan,2012/02/23 13:17:24.000,Variant 3,3,Accepted,Low,In Progress,Org line C,E_4,in,G87 2nd,PROD565,INDIA
1-686966285,Accepted-Wait,Tapan,2012/02/23 13:20:29.000,Variant 3,3,Accepted,Low,Wait,Org line C,E_4,in,G87 2nd,PROD565,INDIA
1-686966285,Completed-Closed,Tapan,2012/03/21 16:21:47.000,Variant 3,3,Completed,Low,Closed,Org line C,E_4,in,G87 2nd,PROD565,INDIA
1-686945977,Accepted-In Progress,Jitender,2012/02/23 13:22:17.000,Variant 24,24,Accepted,Low,In Progress,Org line C,E_10,in,G263 2nd,PROD802,Sweden
1-686945977,Accepted-Wait,Jitender,2012/02/23 16:26:55.000,Variant 24,24,Accepted,Low,Wait,Org line C,E_10,in,G263 2nd,PROD802,Sweden
1-686945977,Accepted-Wait,Jitender,2012/03/15 12:42:39.000,Variant 24,24,Accepted,Low,Wait,Org line C,E_10,in,G263 2nd,PROD802,Sweden
1-686945977,Completed-Closed,Jitender,2012/05/03 10:37:08.000,Variant 24,24,Completed,Low,Closed,Org line C,E_10,in,G263 2nd,PROD802,Sweden
1-687129760,Accepted-In Progress,Marek,2012/02/23 19:15:17.000,Variant 4,4,Accepted,Major,In Progress,Org line C,E_8,in,G186 2nd,PROD473,Sweden
1-687129760,Accepted-In Progress,Marek,2012/02/27 10:20:08.000,Variant 4,4,Accepted,Major,In Progress,Org line C,E_8,in,G186 2nd,PROD473,Sweden
1-687129760,Completed-Closed,Marek,2012/02/27 10:21:48.000,Variant 4,4,Completed,Major,Closed,Org line C,E_8,in,G186 2nd,PROD473,Sweden
1-687133944,Accepted-In Progress,Vikash,2012/02/23 20:02:43.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_10,in,G266 2nd,PROD805,Sweden
1-687133944,Completed-Closed,Vikash,2012/02/29 17:00:26.000,Variant 1,1,Completed,Major,Closed,Org line C,E_10,in,G266 2nd,PROD805,Sweden
1-687309895,Accepted-In Progress,Chiranjeevi,2012/02/24 05:09:17.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-687309895,Completed-Closed,Chiranjeevi,2012/04/27 06:09:05.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,se,G294 2nd,PROD306,INDIA
1-687589251,Accepted-In Progress,Robert,2012/02/24 14:41:30.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD278,USA
1-687589251,Queued-Awaiting Assignment,Robert,2012/02/24 14:44:02.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD278,USA
1-687589251,Queued-Awaiting Assignment,Pratap,2012/03/09 10:33:06.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_4,us,G87 2nd,PROD278,INDIA
1-687589251,Accepted-In Progress,Pratap,2012/03/09 10:38:32.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G87 2nd,PROD278,INDIA
1-687589251,Queued-Awaiting Assignment,Amit,2012/03/09 11:33:30.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_5,us,G92,PROD278,INDIA
1-687589251,Accepted-In Progress,Pratap,2012/03/09 11:33:35.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G87 2nd,PROD278,INDIA
1-687589251,Queued-Awaiting Assignment,Robert,2012/03/09 11:34:00.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD278,USA
1-687589251,Accepted-In Progress,Bhavesh,2012/03/13 11:42:39.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD278,Sweden
1-687589251,Queued-Awaiting Assignment,Pratap,2012/03/27 16:51:19.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_4,us,G87 2nd,PROD278,INDIA
1-687589251,Accepted-In Progress,Pratap,2012/03/27 16:59:20.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G87 2nd,PROD278,INDIA
1-687589251,Queued-Awaiting Assignment,Robert,2012/03/27 17:14:38.000,Variant 282,282,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD278,USA
1-687589251,Accepted-In Progress,Antony,2012/04/16 11:31:48.000,Variant 282,282,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD278,INDIA
1-687589251,Completed-Closed,Antony,2012/04/16 11:35:22.000,Variant 282,282,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD278,INDIA
1-687587336,Accepted-In Progress,Mats,2012/02/24 15:06:27.000,Variant 1,1,Accepted,Major,In Progress,Org line C,V3_2,se,U4,PROD535,Sweden
1-687587336,Completed-Closed,Mats,2012/03/29 14:20:18.000,Variant 1,1,Completed,Major,Closed,Org line C,V3_2,se,U4,PROD535,Sweden
1-687649700,Accepted-In Progress,Bertil,2012/02/24 16:48:59.000,Variant 10,10,Accepted,Medium,In Progress,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
1-687649700,Accepted-Assigned,Bertil,2012/03/02 09:10:12.000,Variant 10,10,Accepted,Medium,Assigned,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
1-687649700,Completed-Closed,Bertil,2012/03/02 09:58:21.000,Variant 10,10,Completed,Medium,Closed,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
1-687668119,Accepted-In Progress,Robert,2012/02/24 20:40:56.000,Variant 29,29,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687668119,Queued-Awaiting Assignment,Robert,2012/02/24 20:43:27.000,Variant 29,29,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687668119,Accepted-In Progress,Robert,2012/02/28 16:33:44.000,Variant 29,29,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687668119,Accepted-Assigned,Sean,2012/02/28 16:34:51.000,Variant 29,29,Accepted,High,Assigned,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687668119,Accepted-Wait,Sean,2012/03/14 14:29:52.000,Variant 29,29,Accepted,High,Wait,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687668119,Completed-Closed,Sean,2012/03/14 14:31:01.000,Variant 29,29,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD668,USA
1-687830906,Accepted-In Progress,Christer,2012/02/26 00:40:53.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-687830906,Completed-Closed,Christer,2012/02/26 01:36:37.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-688280019,Accepted-In Progress,Per-Erik,2012/02/27 05:12:13.000,Variant 283,283,Accepted,Major,In Progress,Org line A2,A2_1,se,T17 2nd,PROD834,Sweden
1-688280019,Accepted-In Progress,Per-Erik,2012/02/28 08:58:14.000,Variant 283,283,Accepted,Major,In Progress,Org line A2,A2_1,se,T17 2nd,PROD834,Sweden
1-688280019,Queued-Awaiting Assignment,Britt,2012/02/28 09:00:16.000,Variant 283,283,Queued,Major,Awaiting Assignment,Org line A2,A2_1,se,T17 2nd,PROD834,Sweden
1-688280019,Accepted-In Progress,Britt,2012/03/05 09:35:59.000,Variant 283,283,Accepted,Major,In Progress,Org line A2,A2_1,se,J2 2nd,PROD834,Sweden
1-688280019,Accepted-Wait,Britt,2012/03/05 09:36:52.000,Variant 283,283,Accepted,Major,Wait,Org line A2,A2_1,se,J2 2nd,PROD834,Sweden
1-688280019,Accepted-In Progress,Britt,2012/03/14 13:31:28.000,Variant 283,283,Accepted,Major,In Progress,Org line A2,A2_1,se,J2 2nd,PROD834,Sweden
1-688280019,Completed-Closed,Britt,2012/03/14 13:33:47.000,Variant 283,283,Completed,Major,Closed,Org line A2,A2_1,se,J2 2nd,PROD834,Sweden
1-688342754,Accepted-In Progress,Ryouhei,2012/02/27 07:11:58.000,Variant 14,14,Accepted,High,In Progress,Org line C,E_10,jp,S51 2nd,PROD803,Japan
1-688342754,Accepted-Assigned,Ryouhei,2012/02/27 07:12:24.000,Variant 14,14,Accepted,High,Assigned,Org line C,E_10,jp,S51 2nd,PROD803,Japan
1-688342754,Accepted-Wait,Ryouhei,2012/02/27 09:14:07.000,Variant 14,14,Accepted,High,Wait,Org line C,E_10,jp,S51 2nd,PROD803,Japan
1-688342754,Completed-Closed,Ryouhei,2012/04/10 04:46:55.000,Variant 14,14,Completed,High,Closed,Org line C,E_10,jp,S51 2nd,PROD803,Japan
1-688380091,Accepted-In Progress,Britt,2012/02/27 07:50:38.000,Variant 284,284,Accepted,Medium,In Progress,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden
1-688380091,Accepted-Wait,Britt,2012/04/11 13:02:17.000,Variant 284,284,Accepted,Medium,Wait,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden
1-688380091,Queued-Awaiting Assignment,Britt,2012/04/12 06:16:41.000,Variant 284,284,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,T17 2nd,PROD350,Sweden
1-688380091,Accepted-In Progress,Britt,2012/04/19 08:51:46.000,Variant 284,284,Accepted,Medium,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden
1-688380091,Accepted-Wait,Britt,2012/04/19 08:54:32.000,Variant 284,284,Accepted,Medium,Wait,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden
1-688380091,Accepted-In Progress,Britt,2012/04/19 09:10:47.000,Variant 284,284,Accepted,Medium,In Progress,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden
1-688380091,Accepted-Wait,Britt,2012/04/19 09:17:17.000,Variant 284,284,Accepted,Medium,Wait,Org line A2,A2_1,se,J2 2nd,PROD350,Sweden
1-688380091,Accepted-Assigned,Bob,2012/04/23 09:14:54.000,Variant 284,284,Accepted,Medium,Assigned,Org line A2,A2_1,se,J2 2nd,PROD350,China
1-688380091,Completed-Closed,Bob,2012/05/17 18:05:32.000,Variant 284,284,Completed,Medium,Closed,Org line A2,A2_1,se,J2 2nd,PROD350,China
1-688491391,Accepted-In Progress,Torbjörn,2012/02/27 10:54:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-688491391,Completed-Closed,Torbjörn,2012/03/01 10:26:48.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-688515611,Accepted-In Progress,David,2012/02/27 11:08:27.000,Variant 32,32,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-688515611,Accepted-Assigned,David,2012/03/07 08:48:46.000,Variant 32,32,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-688515611,Accepted-Assigned,Gustav,2012/05/17 10:31:38.000,Variant 32,32,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-688515611,Accepted-In Progress,David,2012/05/17 10:31:41.000,Variant 32,32,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-688515611,Completed-Closed,David,2012/05/17 10:31:52.000,Variant 32,32,Completed,High,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-688564654,Accepted-In Progress,Johan,2012/02/27 12:55:39.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-688564654,Completed-Closed,Johan,2012/02/27 13:05:54.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-688564824,Accepted-In Progress,Martin,2012/02/27 13:04:10.000,Variant 36,36,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Accepted-In Progress,Martin,2012/02/27 13:06:32.000,Variant 36,36,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Queued-Awaiting Assignment,Martin,2012/02/28 15:36:18.000,Variant 36,36,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Accepted-In Progress,Michael,2012/02/29 08:45:33.000,Variant 36,36,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Accepted-Assigned,Pascal,2012/02/29 10:24:30.000,Variant 36,36,Accepted,High,Assigned,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Accepted-In Progress,Pascal,2012/03/22 15:05:34.000,Variant 36,36,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688564824,Completed-Closed,Pascal,2012/03/30 14:38:43.000,Variant 36,36,Completed,High,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-688509388,Accepted-In Progress,Peter,2012/02/27 14:04:57.000,Variant 4,4,Accepted,Major,In Progress,Org line C,E_7,se,G160 2nd,PROD673,Sweden
1-688509388,Accepted-In Progress,Peter,2012/02/28 09:53:17.000,Variant 4,4,Accepted,Major,In Progress,Org line C,E_7,se,G160 2nd,PROD673,Sweden
1-688509388,Completed-Closed,Peter,2012/03/05 07:36:37.000,Variant 4,4,Completed,Major,Closed,Org line C,E_7,se,G160 2nd,PROD673,Sweden
1-688725917,Accepted-In Progress,Robert,2012/02/27 19:50:43.000,Variant 59,59,Accepted,High,In Progress,Org line C,,be,N6 2nd,PROD821,USA
1-688725917,Queued-Awaiting Assignment,Robert,2012/02/27 20:01:11.000,Variant 59,59,Queued,High,Awaiting Assignment,Org line C,,be,N6 2nd,PROD821,USA
1-688725917,Accepted-In Progress,Timothy,2012/03/05 15:15:46.000,Variant 59,59,Accepted,High,In Progress,Org line C,E_1,be,G213 2nd,PROD821,USA
1-688725917,Accepted-In Progress,Timothy,2012/03/05 15:17:57.000,Variant 59,59,Accepted,High,In Progress,Org line C,E_1,be,G213 2nd,PROD821,USA
1-688725917,Queued-Awaiting Assignment,Peter,2012/03/05 15:19:35.000,Variant 59,59,Queued,High,Awaiting Assignment,Org line C,E_1,be,G55 2nd,PROD821,Belgium
1-688725917,Accepted-In Progress,Samuel,2012/03/05 16:46:59.000,Variant 59,59,Accepted,High,In Progress,Org line C,E_1,be,G55 2nd,PROD821,USA
1-688725917,Completed-Closed,Samuel,2012/04/04 00:53:58.000,Variant 59,59,Completed,High,Closed,Org line C,E_1,be,G55 2nd,PROD821,USA
